stat, rank, value, (percentage) 
minecraft.used.written_book: #1, 21172(49%)
minecraft.used.quartz_stairs: #15, 348(1%)
minecraft.crafted.enchanted_book: #15, 49(1%)
minecraft.mined.gravel: #15, 6909(1%)
minecraft.picked_up.iron_door: #15, 9(1%)
minecraft.dropped.iron_sword: #15, 2(1%)
minecraft.picked_up.gravel: #15, 6645(1%)
minecraft.used.white_terracotta: #15, 95(1%)
minecraft.crafted.quartz_stairs: #15, 192(1%)
minecraft.killed_by.skeleton: #15, 1(1%)
minecraft.killed.drowned: #15, 124(1%)
minecraft.mined.pumpkin: #15, 31(1%)
minecraft.crafted.smooth_stone_slab: #15, 2696(1%)
minecraft.used.redstone_block: #15, 120(1%)
minecraft.used.lapis_ore: #15, 29(1%)
minecraft.used.jungle_log: #15, 60(1%)
minecraft.picked_up.brown_mushroom: #15, 31(1%)
minecraft.used.smooth_stone_slab: #15, 1786(1%)
minecraft.mined.stone_bricks: #15, 826(1%)
minecraft.crafted.quartz_block: #15, 583(1%)
minecraft.picked_up.paper: #15, 186(1%)
minecraft.picked_up.cyan_carpet: #15, 3(1%)
minecraft.mined.orange_tulip: #15, 6(1%)
minecraft.used.dark_oak_log: #15, 265(0%)
minecraft.picked_up.note_block: #15, 8(1%)
minecraft.crafted.oak_button: #15, 7(1%)
minecraft.mined.end_stone_bricks: #15, 36(1%)
minecraft.crafted.brown_shulker_box: #15, 1(1%)
minecraft.custom.damage_resisted: #15, 1947(0%)
minecraft.crafted.green_shulker_box: #15, 1(1%)
minecraft.picked_up.cauldron: #15, 3(1%)
minecraft.used.magma_block: #15, 46(0%)
minecraft.picked_up.poppy: #15, 190(0%)
minecraft.crafted.black_wool: #15, 12(0%)
minecraft.picked_up.light_gray_concrete: #15, 128(0%)
minecraft.used.quartz_pillar: #15, 64(0%)
minecraft.dropped.acacia_planks: #15, 2(0%)
minecraft.dropped.potato: #15, 61(0%)
minecraft.mined.cauldron: #15, 2(0%)
minecraft.picked_up.acacia_boat: #15, 1(0%)
minecraft.crafted.compass: #15, 7(0%)
minecraft.mined.gray_carpet: #15, 9(0%)
minecraft.picked_up.bamboo: #15, 274(0%)
minecraft.picked_up.jack_o_lantern: #15, 3(0%)
minecraft.mined.light_gray_concrete: #15, 126(0%)
minecraft.crafted.light_blue_stained_glass_pane: #15, 16(0%)
minecraft.crafted.map: #15, 6(0%)
minecraft.dropped.oak_trapdoor: #15, 1(0%)
minecraft.used.horn_coral_block: #15, 4(0%)
minecraft.used.light_gray_concrete: #15, 92(0%)
minecraft.dropped.gold_ore: #15, 8(0%)
minecraft.used.cod_bucket: #15, 1(0%)
minecraft.used.nether_bricks: #15, 60(0%)
minecraft.crafted.lime_stained_glass_pane: #15, 16(0%)
minecraft.used.tube_coral_block: #15, 7(0%)
minecraft.mined.dark_oak_fence_gate: #15, 1(0%)
minecraft.crafted.red_stained_glass_pane: #15, 16(0%)
minecraft.used.pufferfish_bucket: #15, 1(0%)
minecraft.crafted.red_concrete_powder: #15, 40(0%)
minecraft.dropped.spruce_fence: #15, 2(0%)
minecraft.used.blast_furnace: #15, 1(0%)
minecraft.mined.emerald_ore: #15, 1(0%)
minecraft.dropped.gold_nugget: #15, 17(0%)
minecraft.picked_up.red_concrete_powder: #15, 8(0%)
minecraft.used.sweet_berries: #15, 12(0%)
minecraft.picked_up.black_concrete_powder: #15, 90(0%)
minecraft.used.carved_pumpkin: #15, 1(0%)
minecraft.used.acacia_log: #15, 41(0%)
minecraft.crafted.cyan_concrete_powder: #15, 8(0%)
minecraft.used.peony: #15, 1(0%)
minecraft.mined.nether_brick_fence: #15, 1(0%)
minecraft.picked_up.birch_stairs: #15, 7(0%)
minecraft.picked_up.nether_brick_fence: #15, 1(0%)
minecraft.picked_up.sugar: #15, 1(0%)
minecraft.dropped.terracotta: #15, 1(0%)
minecraft.dropped.orange_terracotta: #15, 1(0%)
minecraft.crafted.jack_o_lantern: #15, 1(0%)
minecraft.custom.walk_one_cm: #16, 61997523(2%)
minecraft.custom.walk_on_water_one_cm: #16, 2869158(1%)
minecraft.mined.dandelion: #16, 61(1%)
minecraft.dropped.diamond_sword: #16, 4(2%)
minecraft.picked_up.dirt: #16, 14740(1%)
minecraft.crafted.crafting_table: #16, 40(1%)
minecraft.picked_up.oak_sign: #16, 136(1%)
minecraft.used.oak_sign: #16, 209(1%)
minecraft.dropped.granite: #16, 1003(1%)
minecraft.crafted.coal: #16, 1126(1%)
minecraft.picked_up.stick: #16, 534(1%)
minecraft.crafted.bone_meal: #16, 13188(1%)
minecraft.used.item_frame: #16, 131(1%)
minecraft.used.granite: #16, 143(1%)
minecraft.dropped.dirt: #16, 1174(1%)
minecraft.custom.player_kills: #16, 1(2%)
minecraft.picked_up.ladder: #16, 134(1%)
minecraft.crafted.baked_potato: #16, 155(1%)
minecraft.used.writable_book: #16, 36(1%)
minecraft.picked_up.dandelion: #16, 112(1%)
minecraft.picked_up.saddle: #16, 3(1%)
minecraft.picked_up.diamond_sword: #16, 12(1%)
minecraft.dropped.trident: #16, 2(1%)
minecraft.used.stone_bricks: #16, 2923(1%)
minecraft.picked_up.birch_door: #16, 2(1%)
minecraft.picked_up.salmon: #16, 60(1%)
minecraft.mined.piston: #16, 35(1%)
minecraft.picked_up.chainmail_chestplate: #16, 1(1%)
minecraft.used.birch_door: #16, 2(1%)
minecraft.crafted.quartz_slab: #16, 396(1%)
minecraft.mined.oak_pressure_plate: #16, 2(1%)
minecraft.dropped.spruce_planks: #16, 39(1%)
minecraft.mined.infested_stone: #16, 11(1%)
minecraft.picked_up.redstone_ore: #16, 343(1%)
minecraft.picked_up.red_carpet: #16, 29(1%)
minecraft.picked_up.enchanted_book: #16, 7(1%)
minecraft.used.brewing_stand: #16, 4(1%)
minecraft.used.white_shulker_box: #16, 65(1%)
minecraft.mined.white_shulker_box: #16, 65(1%)
minecraft.picked_up.bone_meal: #16, 187(1%)
minecraft.picked_up.white_shulker_box: #16, 65(1%)
minecraft.picked_up.quartz: #16, 2452(1%)
minecraft.used.diamond_ore: #16, 58(1%)
minecraft.mined.quartz_block: #16, 43(1%)
minecraft.picked_up.glass_pane: #16, 27(1%)
minecraft.picked_up.stone_brick_stairs: #16, 121(1%)
minecraft.crafted.white_stained_glass_pane: #16, 192(1%)
minecraft.custom.fill_cauldron: #16, 2(1%)
minecraft.mined.nether_quartz_ore: #16, 1127(0%)
minecraft.used.flint_and_steel: #16, 24(0%)
minecraft.crafted.red_bed: #16, 1(1%)
minecraft.mined.white_concrete_powder: #16, 34(0%)
minecraft.mined.white_stained_glass_pane: #16, 28(0%)
minecraft.picked_up.cactus: #16, 194(0%)
minecraft.crafted.birch_boat: #16, 1(1%)
minecraft.picked_up.smooth_stone: #16, 133(0%)
minecraft.picked_up.tropical_fish: #16, 2(0%)
minecraft.picked_up.iron_nugget: #16, 12(0%)
minecraft.mined.sandstone_slab: #16, 41(0%)
minecraft.crafted.blaze_powder: #16, 30(0%)
minecraft.crafted.light_gray_dye: #16, 122(0%)
minecraft.used.redstone_lamp: #16, 19(0%)
minecraft.used.smooth_stone: #16, 172(0%)
minecraft.crafted.blue_dye: #16, 79(0%)
minecraft.picked_up.white_stained_glass_pane: #16, 28(0%)
minecraft.mined.acacia_leaves: #16, 67(0%)
minecraft.picked_up.crossbow: #16, 3(0%)
minecraft.custom.eat_cake_slice: #16, 6(0%)
minecraft.crafted.polished_andesite: #16, 200(0%)
minecraft.picked_up.white_stained_glass: #16, 66(0%)
minecraft.crafted.orange_shulker_box: #16, 1(0%)
minecraft.mined.white_stained_glass: #16, 53(0%)
minecraft.dropped.torch: #16, 25(0%)
minecraft.crafted.dried_kelp: #16, 354(0%)
minecraft.mined.redstone_lamp: #16, 4(0%)
minecraft.mined.white_wall_banner: #16, 1(0%)
minecraft.used.cobweb: #16, 19(0%)
minecraft.crafted.light_blue_shulker_box: #16, 1(0%)
minecraft.crafted.scaffolding: #16, 66(0%)
minecraft.picked_up.light_gray_concrete_powder: #16, 43(0%)
minecraft.dropped.fishing_rod: #16, 1(0%)
minecraft.used.gray_wool: #16, 2(0%)
minecraft.picked_up.redstone_lamp: #16, 4(0%)
minecraft.used.dark_oak_fence_gate: #16, 3(0%)
minecraft.picked_up.acacia_planks: #16, 2(0%)
minecraft.used.acacia_planks: #16, 2(0%)
minecraft.used.pumpkin: #16, 15(0%)
minecraft.used.trident: #16, 29(0%)
minecraft.crafted.cooked_mutton: #16, 3(0%)
minecraft.dropped.salmon: #16, 3(0%)
minecraft.used.lectern: #16, 5(0%)
minecraft.crafted.dark_oak_fence_gate: #16, 2(0%)
minecraft.picked_up.peony: #16, 2(0%)
minecraft.picked_up.stripped_birch_log: #16, 6(0%)
minecraft.mined.jungle_planks: #16, 1(0%)
minecraft.dropped.oak_slab: #16, 1(0%)
minecraft.used.lilac: #16, 1(0%)
minecraft.picked_up.cooked_salmon: #16, 1(0%)
minecraft.crafted.snow_block: #16, 16(0%)
minecraft.used.red_concrete_powder: #16, 9(0%)
minecraft.mined.light_gray_stained_glass: #16, 2(0%)
minecraft.crafted.red_stained_glass: #16, 8(0%)
minecraft.picked_up.light_gray_stained_glass: #16, 2(0%)
minecraft.custom.interact_with_crafting_table: #17, 1933(2%)
minecraft.picked_up.golden_leggings: #17, 10(3%)
minecraft.picked_up.golden_chestplate: #17, 9(3%)
minecraft.custom.sleep_in_bed: #17, 652(2%)
minecraft.crafted.oak_planks: #17, 6296(2%)
minecraft.crafted.spruce_planks: #17, 7143(2%)
minecraft.crafted.oak_boat: #17, 8(2%)
minecraft.mined.granite: #17, 4468(2%)
minecraft.used.water_bucket: #17, 1079(2%)
minecraft.dropped.andesite: #17, 993(2%)
minecraft.custom.damage_taken: #17, 83257(1%)
minecraft.mined.stone: #17, 72243(1%)
minecraft.crafted.diamond_leggings: #17, 2(2%)
minecraft.picked_up.coal_ore: #17, 885(1%)
minecraft.mined.oak_wall_sign: #17, 44(1%)
minecraft.mined.andesite: #17, 4436(1%)
minecraft.crafted.writable_book: #17, 11(1%)
minecraft.picked_up.bone_block: #17, 243(1%)
minecraft.used.diamond_axe: #17, 12561(1%)
minecraft.used.diamond_pickaxe: #17, 119288(1%)
minecraft.killed_by.player: #17, 1(1%)
minecraft.crafted.iron_bars: #17, 352(1%)
minecraft.killed.squid: #17, 38(1%)
minecraft.used.iron_bars: #17, 299(1%)
minecraft.crafted.birch_planks: #17, 1236(1%)
minecraft.used.firework_rocket: #17, 126(1%)
minecraft.used.oak_sapling: #17, 188(1%)
minecraft.dropped.diorite: #17, 692(1%)
minecraft.picked_up.string: #17, 343(1%)
minecraft.picked_up.cobblestone_stairs: #17, 51(1%)
minecraft.crafted.stone_bricks: #17, 3548(1%)
minecraft.picked_up.diamond_axe: #17, 9(1%)
minecraft.picked_up.elytra: #17, 10(1%)
minecraft.crafted.redstone: #17, 1605(1%)
minecraft.used.iron_door: #17, 10(1%)
minecraft.crafted.lever: #17, 36(1%)
minecraft.picked_up.pufferfish: #17, 16(1%)
minecraft.mined.dark_oak_planks: #17, 69(1%)
minecraft.used.baked_potato: #17, 114(1%)
minecraft.picked_up.dark_oak_planks: #17, 97(1%)
minecraft.picked_up.book: #17, 74(1%)
minecraft.crafted.stone_brick_stairs: #17, 360(1%)
minecraft.mined.brewing_stand: #17, 3(1%)
minecraft.crafted.red_dye: #17, 260(1%)
minecraft.picked_up.stone_brick_slab: #17, 188(1%)
minecraft.picked_up.diamond_ore: #17, 58(1%)
minecraft.picked_up.piston: #17, 36(1%)
minecraft.used.minecart: #17, 20(1%)
minecraft.dropped.stick: #17, 110(0%)
minecraft.picked_up.item_frame: #17, 30(0%)
minecraft.picked_up.sandstone_slab: #17, 57(1%)
minecraft.picked_up.name_tag: #17, 4(0%)
minecraft.dropped.water_bucket: #17, 1(0%)
minecraft.picked_up.red_mushroom: #17, 12(0%)
minecraft.picked_up.smooth_stone_slab: #17, 257(0%)
minecraft.used.golden_apple: #17, 1(0%)
minecraft.mined.stone_button: #17, 9(0%)
minecraft.picked_up.repeater: #17, 38(0%)
minecraft.mined.repeater: #17, 21(0%)
minecraft.crafted.gold_block: #17, 66(0%)
minecraft.mined.piston_head: #17, 1(0%)
minecraft.custom.play_noteblock: #17, 16(0%)
minecraft.crafted.lead: #17, 2(0%)
minecraft.used.snowball: #17, 10(0%)
minecraft.used.carrot: #17, 211(0%)
minecraft.custom.horse_one_cm: #17, 86645(0%)
minecraft.picked_up.orange_tulip: #17, 6(0%)
minecraft.crafted.redstone_lamp: #17, 15(0%)
minecraft.crafted.white_dye: #17, 204(0%)
minecraft.crafted.gray_dye: #17, 98(0%)
minecraft.picked_up.quartz_block: #17, 43(0%)
minecraft.dropped.minecart: #17, 1(0%)
minecraft.mined.cyan_terracotta: #17, 99(0%)
minecraft.used.gold_block: #17, 39(0%)
minecraft.picked_up.stone_button: #17, 15(0%)
minecraft.used.soul_sand: #17, 34(0%)
minecraft.dropped.spruce_slab: #17, 3(0%)
minecraft.crafted.flower_pot: #17, 6(0%)
minecraft.dropped.cobblestone_wall: #17, 2(0%)
minecraft.used.cooked_mutton: #17, 4(0%)
minecraft.dropped.white_wool: #17, 2(0%)
minecraft.picked_up.lily_pad: #17, 2(0%)
minecraft.crafted.yellow_shulker_box: #17, 1(0%)
minecraft.picked_up.gray_carpet: #17, 9(0%)
minecraft.picked_up.emerald: #17, 42(0%)
minecraft.picked_up.cookie: #17, 3(0%)
minecraft.dropped.shulker_box: #17, 1(0%)
minecraft.mined.stripped_birch_log: #17, 6(0%)
minecraft.crafted.brick: #17, 28(0%)
minecraft.crafted.lime_concrete_powder: #17, 8(0%)
minecraft.crafted.blue_stained_glass: #17, 8(0%)
minecraft.crafted.slime_block: #17, 7(0%)
minecraft.used.gray_carpet: #17, 7(0%)
minecraft.dropped.cactus: #17, 6(0%)
minecraft.crafted.light_blue_stained_glass: #17, 8(0%)
minecraft.mined.lectern: #17, 1(0%)
minecraft.picked_up.lectern: #17, 1(0%)
minecraft.crafted.dried_kelp_block: #17, 38(0%)
minecraft.killed.pillager: #17, 8(0%)
minecraft.mined.packed_ice: #17, 10(0%)
minecraft.crafted.tnt: #17, 1(0%)
minecraft.custom.sprint_one_cm: #18, 31057337(1%)
minecraft.custom.interact_with_furnace: #18, 1298(2%)
minecraft.picked_up.arrow: #18, 986(1%)
minecraft.custom.open_chest: #18, 7681(1%)
minecraft.used.bucket: #18, 1170(2%)
minecraft.picked_up.golden_boots: #18, 6(1%)
minecraft.mined.diorite: #18, 4015(1%)
minecraft.crafted.diamond_helmet: #18, 2(1%)
minecraft.picked_up.granite: #18, 3383(1%)
minecraft.picked_up.diorite: #18, 3447(1%)
minecraft.killed.spider: #18, 43(1%)
minecraft.crafted.iron_ingot: #18, 3665(1%)
minecraft.used.bow: #18, 647(1%)
minecraft.picked_up.torch: #18, 1418(1%)
minecraft.picked_up.redstone_torch: #18, 109(1%)
minecraft.mined.sand: #18, 13162(1%)
minecraft.mined.flower_pot: #18, 2(1%)
minecraft.crafted.iron_door: #18, 9(1%)
minecraft.mined.redstone_wire: #18, 150(1%)
minecraft.picked_up.sand: #18, 13333(1%)
minecraft.mined.redstone_wall_torch: #18, 18(1%)
minecraft.mined.oak_fence: #18, 43(1%)
minecraft.custom.enchant_item: #18, 37(1%)
minecraft.mined.magma_block: #18, 194(1%)
minecraft.used.lever: #18, 49(1%)
minecraft.crafted.furnace: #18, 56(1%)
minecraft.used.bookshelf: #18, 61(1%)
minecraft.picked_up.magma_block: #18, 176(1%)
minecraft.used.redstone: #18, 431(1%)
minecraft.dropped.diamond_pickaxe: #18, 3(1%)
minecraft.picked_up.cooked_chicken: #18, 77(1%)
minecraft.custom.mob_kills: #18, 10957(0%)
minecraft.used.diamond_shovel: #18, 25990(1%)
minecraft.picked_up.rotten_flesh: #18, 438(0%)
minecraft.picked_up.stone_bricks: #18, 853(1%)
minecraft.mined.farmland: #18, 26(1%)
minecraft.picked_up.brewing_stand: #18, 3(1%)
minecraft.picked_up.potato: #18, 577(0%)
minecraft.crafted.lapis_lazuli: #18, 216(1%)
minecraft.mined.dispenser: #18, 10(1%)
minecraft.used.stone_brick_stairs: #18, 294(0%)
minecraft.picked_up.magma_cream: #18, 5(1%)
minecraft.used.potato: #18, 162(0%)
minecraft.dropped.arrow: #18, 135(0%)
minecraft.dropped.wheat_seeds: #18, 244(0%)
minecraft.picked_up.sugar_cane: #18, 875(0%)
minecraft.picked_up.diamond_shovel: #18, 6(0%)
minecraft.used.repeater: #18, 97(0%)
minecraft.crafted.flint_and_steel: #18, 2(0%)
minecraft.picked_up.birch_log: #18, 269(0%)
minecraft.crafted.gold_ingot: #18, 764(0%)
minecraft.mined.bookshelf: #18, 25(0%)
minecraft.mined.glowstone: #18, 94(0%)
minecraft.picked_up.oak_pressure_plate: #18, 2(0%)
minecraft.dropped.firework_rocket: #18, 96(0%)
minecraft.used.glowstone: #18, 53(0%)
minecraft.picked_up.spider_eye: #18, 44(0%)
minecraft.crafted.repeater: #18, 68(0%)
minecraft.dropped.leather_chestplate: #18, 1(0%)
minecraft.picked_up.stone_pressure_plate: #18, 10(0%)
minecraft.used.oak_button: #18, 4(0%)
minecraft.used.piston: #18, 35(0%)
minecraft.picked_up.cyan_terracotta: #18, 227(0%)
minecraft.mined.light_gray_shulker_box: #18, 14(0%)
minecraft.crafted.rail: #18, 128(0%)
minecraft.picked_up.dispenser: #18, 8(0%)
minecraft.picked_up.light_gray_shulker_box: #18, 14(0%)
minecraft.used.light_gray_shulker_box: #18, 13(0%)
minecraft.crafted.stone_brick_slab: #18, 240(0%)
minecraft.crafted.minecart: #18, 8(0%)
minecraft.crafted.orange_dye: #18, 28(0%)
minecraft.picked_up.nautilus_shell: #18, 2(0%)
minecraft.dropped.lever: #18, 2(0%)
minecraft.crafted.stone_pressure_plate: #18, 11(0%)
minecraft.mined.stone_brick_slab: #18, 61(0%)
minecraft.used.stone_brick_slab: #18, 174(0%)
minecraft.mined.smooth_stone_slab: #18, 87(0%)
minecraft.crafted.white_shulker_box: #18, 1(0%)
minecraft.used.sugar_cane: #18, 47(0%)
minecraft.picked_up.cocoa_beans: #18, 68(0%)
minecraft.used.quartz_slab: #18, 90(0%)
minecraft.picked_up.flower_pot: #18, 2(0%)
minecraft.mined.light_gray_carpet: #18, 4(0%)
minecraft.crafted.yellow_dye: #18, 45(0%)
minecraft.dropped.oak_log: #18, 6(0%)
minecraft.mined.powered_rail: #18, 14(0%)
minecraft.used.red_bed: #18, 1(0%)
minecraft.picked_up.pumpkin: #18, 44(0%)
minecraft.killed.blaze: #18, 37(0%)
minecraft.used.white_concrete_powder: #18, 475(0%)
minecraft.crafted.white_concrete_powder: #18, 488(0%)
minecraft.used.birch_log: #18, 17(0%)
minecraft.mined.gold_block: #18, 11(0%)
minecraft.mined.red_tulip: #18, 1(0%)
minecraft.mined.quartz_pillar: #18, 4(0%)
minecraft.mined.slime_block: #18, 8(0%)
minecraft.used.green_shulker_box: #18, 2(0%)
minecraft.used.slime_block: #18, 11(0%)
minecraft.picked_up.slime_block: #18, 8(0%)
minecraft.picked_up.cooked_porkchop: #18, 2(0%)
minecraft.crafted.pink_dye: #18, 4(0%)
minecraft.crafted.stone_button: #18, 25(0%)
minecraft.used.white_stained_glass: #18, 52(0%)
minecraft.picked_up.cooked_mutton: #18, 1(0%)
minecraft.dropped.paper: #18, 4(0%)
minecraft.picked_up.filled_map: #18, 2(0%)
minecraft.picked_up.quartz_pillar: #18, 4(0%)
minecraft.picked_up.jungle_planks: #18, 1(0%)
minecraft.mined.green_shulker_box: #18, 1(0%)
minecraft.picked_up.green_shulker_box: #18, 1(0%)
minecraft.crafted.white_wool: #18, 6(0%)
minecraft.crafted.birch_slab: #18, 12(0%)
minecraft.picked_up.nether_bricks: #18, 6(0%)
minecraft.mined.nether_bricks: #18, 6(0%)
minecraft.picked_up.jungle_leaves: #18, 4(0%)
minecraft.mined.snow_block: #18, 2(0%)
minecraft.dropped.stone_button: #18, 1(0%)
minecraft.used.cocoa_beans: #18, 3(0%)
minecraft.used.snow_block: #18, 2(0%)
minecraft.used.packed_ice: #18, 7(0%)
minecraft.mined.grass: #19, 1408(2%)
minecraft.crafted.white_bed: #19, 6(1%)
minecraft.crafted.diamond_pickaxe: #19, 7(1%)
minecraft.picked_up.andesite: #19, 3736(1%)
minecraft.killed.creeper: #19, 89(1%)
minecraft.used.torch: #19, 3259(1%)
minecraft.mined.torch: #19, 502(1%)
minecraft.dropped.written_book: #19, 14(1%)
minecraft.custom.drop: #19, 1369(1%)
minecraft.killed.magma_cube: #19, 35(1%)
minecraft.custom.deaths: #19, 24(1%)
minecraft.killed.zombie: #19, 151(1%)
minecraft.crafted.shears: #19, 26(1%)
minecraft.mined.potatoes: #19, 162(1%)
minecraft.mined.dirt: #19, 6029(1%)
minecraft.mined.ladder: #19, 30(1%)
minecraft.dropped.leather_leggings: #19, 2(1%)
minecraft.picked_up.firework_rocket: #19, 567(1%)
minecraft.picked_up.diamond_pickaxe: #19, 13(1%)
minecraft.crafted.ender_chest: #19, 3(1%)
minecraft.dropped.diamond_axe: #19, 1(1%)
minecraft.mined.anvil: #19, 5(1%)
minecraft.picked_up.baked_potato: #19, 48(0%)
minecraft.used.redstone_torch: #19, 78(1%)
minecraft.picked_up.anvil: #19, 5(0%)
minecraft.crafted.bucket: #19, 13(0%)
minecraft.crafted.oak_fence: #19, 51(0%)
minecraft.used.netherrack: #19, 616(0%)
minecraft.crafted.ender_eye: #19, 3(0%)
minecraft.picked_up.lapis_ore: #19, 29(0%)
minecraft.mined.kelp: #19, 62(0%)
minecraft.mined.mossy_cobblestone: #19, 11(0%)
minecraft.picked_up.slime_ball: #19, 173(0%)
minecraft.mined.cobblestone_stairs: #19, 11(0%)
minecraft.mined.birch_log: #19, 189(0%)
minecraft.picked_up.trident: #19, 3(0%)
minecraft.used.oak_trapdoor: #19, 35(0%)
minecraft.mined.comparator: #19, 7(0%)
minecraft.used.cobblestone_stairs: #19, 41(0%)
minecraft.picked_up.minecart: #19, 15(0%)
minecraft.dropped.player_head: #19, 6(0%)
minecraft.picked_up.mossy_cobblestone: #19, 11(0%)
minecraft.picked_up.glowstone: #19, 52(0%)
minecraft.used.cauldron: #19, 3(0%)
minecraft.crafted.redstone_torch: #19, 184(0%)
minecraft.dropped.oak_planks: #19, 12(0%)
minecraft.picked_up.bookshelf: #19, 4(0%)
minecraft.dropped.spruce_log: #19, 16(0%)
minecraft.crafted.white_banner: #19, 3(0%)
minecraft.used.rail: #19, 171(0%)
minecraft.mined.sticky_piston: #19, 9(0%)
minecraft.dropped.red_mushroom: #19, 1(0%)
minecraft.dropped.furnace: #19, 1(0%)
minecraft.crafted.bread: #19, 11(0%)
minecraft.crafted.cauldron: #19, 2(0%)
minecraft.dropped.spruce_trapdoor: #19, 1(0%)
minecraft.picked_up.powered_rail: #19, 26(0%)
minecraft.used.sticky_piston: #19, 15(0%)
minecraft.picked_up.light_gray_carpet: #19, 10(0%)
minecraft.crafted.cyan_dye: #19, 36(0%)
minecraft.used.flower_pot: #19, 2(0%)
minecraft.picked_up.gold_block: #19, 13(0%)
minecraft.crafted.comparator: #19, 8(0%)
minecraft.picked_up.glass_bottle: #19, 3(0%)
minecraft.picked_up.snowball: #19, 82(0%)
minecraft.mined.observer: #19, 7(0%)
minecraft.mined.coarse_dirt: #19, 14(0%)
minecraft.crafted.lime_dye: #19, 22(0%)
minecraft.picked_up.lilac: #19, 2(0%)
minecraft.crafted.dispenser: #19, 4(0%)
minecraft.picked_up.coarse_dirt: #19, 14(0%)
minecraft.crafted.white_stained_glass: #19, 112(0%)
minecraft.picked_up.observer: #19, 7(0%)
minecraft.mined.birch_slab: #19, 3(0%)
minecraft.used.powered_rail: #19, 26(0%)
minecraft.picked_up.red_tulip: #19, 1(0%)
minecraft.picked_up.birch_slab: #19, 3(0%)
minecraft.used.stone_button: #19, 24(0%)
minecraft.mined.snow: #19, 74(0%)
minecraft.crafted.light_gray_carpet: #19, 6(0%)
minecraft.dropped.kelp: #19, 22(0%)
minecraft.dropped.oak_leaves: #19, 1(0%)
minecraft.picked_up.white_concrete_powder: #19, 34(0%)
minecraft.used.birch_slab: #19, 5(0%)
minecraft.used.red_concrete: #19, 2(0%)
minecraft.picked_up.red_concrete: #19, 2(0%)
minecraft.used.end_stone: #19, 1(0%)
minecraft.mined.red_concrete: #19, 2(0%)
minecraft.used.orange_terracotta: #19, 1(0%)
minecraft.mined.end_stone: #19, 1(0%)
minecraft.picked_up.end_stone: #19, 1(0%)
minecraft.picked_up.packed_ice: #19, 9(0%)
minecraft.crafted.air: #19, 0(0%)
minecraft.custom.jump: #20, 79961(1%)
minecraft.used.crafting_table: #20, 104(1%)
minecraft.crafted.torch: #20, 2520(1%)
minecraft.picked_up.iron_helmet: #20, 4(1%)
minecraft.mined.crafting_table: #20, 79(1%)
minecraft.picked_up.crafting_table: #20, 81(1%)
minecraft.picked_up.oak_fence: #20, 59(1%)
minecraft.custom.fall_one_cm: #20, 1451261(1%)
minecraft.mined.oak_leaves: #20, 1202(1%)
minecraft.mined.wall_torch: #20, 159(1%)
minecraft.crafted.oak_sign: #20, 87(1%)
minecraft.mined.grass_block: #20, 4498(1%)
minecraft.mined.chest: #20, 137(1%)
minecraft.picked_up.chest: #20, 148(1%)
minecraft.mined.shulker_box: #20, 225(1%)
minecraft.used.shulker_box: #20, 227(1%)
minecraft.picked_up.shulker_box: #20, 229(1%)
minecraft.used.oak_fence: #20, 55(0%)
minecraft.crafted.charcoal: #20, 15(0%)
minecraft.dropped.diamond: #20, 48(0%)
minecraft.crafted.wooden_pickaxe: #20, 1(0%)
minecraft.picked_up.water_bucket: #20, 4(0%)
minecraft.picked_up.bucket: #20, 5(0%)
minecraft.crafted.oak_trapdoor: #20, 40(0%)
minecraft.dropped.coal: #20, 40(0%)
minecraft.picked_up.gunpowder: #20, 93(0%)
minecraft.mined.stone_brick_stairs: #20, 71(0%)
minecraft.picked_up.diamond_boots: #20, 4(0%)
minecraft.crafted.light_blue_dye: #20, 72(0%)
minecraft.mined.kelp_plant: #20, 115(0%)
minecraft.mined.oak_button: #20, 1(0%)
minecraft.mined.rail: #20, 134(0%)
minecraft.picked_up.rail: #20, 176(0%)
minecraft.crafted.diamond_block: #20, 25(0%)
minecraft.crafted.cobblestone_stairs: #20, 72(0%)
minecraft.picked_up.stone_sword: #20, 3(0%)
minecraft.mined.glass_pane: #20, 7(0%)
minecraft.picked_up.sea_lantern: #20, 73(0%)
minecraft.crafted.glass_pane: #20, 32(0%)
minecraft.dropped.oak_fence: #20, 2(0%)
minecraft.used.glass_pane: #20, 19(0%)
minecraft.picked_up.oak_button: #20, 1(0%)
minecraft.used.comparator: #20, 11(0%)
minecraft.mined.sea_lantern: #20, 13(0%)
minecraft.picked_up.sticky_piston: #20, 9(0%)
minecraft.picked_up.potion: #20, 3(0%)
minecraft.killed.slime: #20, 21(0%)
minecraft.dropped.potion: #20, 1(0%)
minecraft.crafted.iron_block: #20, 189(0%)
minecraft.mined.tnt: #20, 2(0%)
minecraft.crafted.book: #20, 8(0%)
minecraft.used.oak_leaves: #20, 66(0%)
minecraft.picked_up.netherrack: #20, 658(0%)
minecraft.mined.quartz_slab: #20, 13(0%)
minecraft.mined.fern: #20, 2(0%)
minecraft.crafted.piston: #20, 13(0%)
minecraft.picked_up.quartz_slab: #20, 14(0%)
minecraft.picked_up.grass: #20, 2(0%)
minecraft.crafted.powered_rail: #20, 18(0%)
minecraft.mined.netherrack: #20, 767(0%)
minecraft.mined.stone_pressure_plate: #20, 1(0%)
minecraft.used.bread: #20, 1(0%)
minecraft.used.light_gray_carpet: #20, 10(0%)
