Player Name,BadTimeWithScar,BdoubleO100,Cojomax99,Couriway,Cub_Cam,Docm77,Dot_Dot_Dash,Etho,Eyjoy27,F1RECRACKR,GeminiTay,GoodTimeWithScar,Grian,HBomb94,HypnotizdCam,ImpulseCam,InTheLittleWood,JamalMC_,Kamalis1,Keralis1,Mumbo,MumboDrone,MythicalSausage,OrionSound,PearlescentMoo,PearlescentMoon,Plagiatus,Renthedog,Skizzleman,Smajor1995,Smallishbeans,SolidarityGaming,Tango,TangoCam,TwoMuchGrian,VintageBeef,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,aimsey,belmarzi,cubfan135,falsesymmetry,hannahxxrose,hypnotizd,iJevin,impulseSV,joehillssays,jojosolos,xBCam,xBCrafted,xisumavoid
minecraft.mined.gravel,0,3277,0,0,0,21723,0,15966,0,0,3675,97830,17162,0,0,0,0,0,0,7789,1940,0,0,0,0,11672,0,14638,4341,0,7233,0,5223,0,0,4286,2398,12565,0,2472,7449,0,0,0,29161,16860,0,6933,15363,12122,137512,0,0,67187,0
minecraft.mined.gray_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,21,0,0,0,0,5,0,0,0,0
minecraft.mined.gray_bed,0,2,0,0,0,1,0,357,0,0,2,13,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,460,0,0,0,0,8,0,0,0,0,1,0,0,9,0,0,0,5,1,0,0,1,2,11,0,0,12,0
minecraft.mined.gray_candle,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0
minecraft.mined.gray_carpet,0,27,0,0,0,583,0,456,0,0,0,11,0,0,0,0,0,0,0,10,1,0,0,0,0,18,0,93,54,0,115,2,67,0,0,4,1,22,0,0,52,0,0,0,161,29,0,0,37,101,374,0,0,196,0
minecraft.mined.gray_concrete,0,208,0,0,0,9,0,1447,0,0,0,1512,4,0,0,0,0,0,0,725,100,0,0,0,0,5,0,7945,372,0,5617,0,256,0,0,267,0,2115,0,115,64,0,0,0,8302,3,0,3,109,2759,289,0,0,7058,0
minecraft.mined.gray_concrete_powder,0,0,0,0,0,30,0,5,0,0,0,120,19,0,0,0,0,0,0,20,0,0,0,0,0,0,0,35,0,0,26,0,0,0,0,123,0,26,0,0,605,0,0,0,136,0,0,1,0,75,21,0,0,2,0
minecraft.mined.gray_glazed_terracotta,0,4,0,0,0,21,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
minecraft.mined.gray_shulker_box,0,503,0,0,0,3,0,185,0,0,274,141,0,0,0,0,0,0,0,45,13,0,0,0,0,275,0,88,18,0,50,0,57,0,0,326,7,1097,0,7,115,0,0,0,1284,612,0,14,152,76,259,0,0,87,0
minecraft.mined.gray_stained_glass,0,64,0,0,0,46,0,467,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,103,0,0,0,0,7,0,28,0,0,0,0,16,0,1,0,0,0,0,68,37,0,0,112,6,54,0,0,0,0
minecraft.mined.gray_stained_glass_pane,0,30,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,18,6,0,0,0,0,2,0,12,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,40,0,0,0,5,18,0,0,0,0,0
minecraft.mined.gray_terracotta,0,2,0,0,0,20,0,16,0,0,41,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,15,0,75,0,19,0,0,4,0,6,0,0,1072,0,0,0,55,41,0,0,0,18,6,0,0,0,0
minecraft.mined.gray_wall_banner,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,20,0,0,0,0
minecraft.mined.gray_wool,0,100,0,0,0,877,0,32,0,0,2,45,16,0,0,0,0,0,0,0,0,0,0,0,0,311,0,6,1,0,7,0,1,0,0,21,0,261,0,0,354,0,0,0,2455,5,0,0,111,24,4053,0,0,13,0
minecraft.mined.green_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,9,0,0,0,0
minecraft.mined.green_bed,0,3,0,0,0,4,0,170,0,0,155,22,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,46,0,14,0,0,0,0
minecraft.mined.green_candle,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,10,0,0,0,0,0,0
minecraft.mined.green_carpet,0,125,0,0,0,129,0,75,0,0,18,1,1,0,0,0,0,0,0,0,15,0,0,0,0,1,0,20,0,0,7,0,3,0,0,14,0,65,0,7,2,0,0,0,5,15,0,0,168,62,36,0,0,0,0
minecraft.mined.green_concrete,0,8,0,0,0,565,0,754,0,0,5,5,86,0,0,0,0,0,0,83,0,0,0,0,0,378,0,0,0,0,1837,0,32,0,0,8,0,170,0,0,0,0,0,0,123,549,0,0,113,11,0,0,0,0,0
minecraft.mined.green_concrete_powder,0,10,0,0,0,0,0,15,0,0,20,56,113,0,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,76,0,0,0,0,0,0,4,0,0,29,0,0,0,13,4,0,0,0,161,90,0,0,0,0
minecraft.mined.green_glazed_terracotta,0,8,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.green_shulker_box,0,155,0,0,0,62,0,368,0,0,13,6,23,0,0,0,0,0,0,397,8,0,0,0,0,468,0,72,15,0,257,0,20,0,0,22,1,285,0,1,55,0,0,0,810,609,0,6,36,41,347,0,0,3,0
minecraft.mined.green_stained_glass,0,0,0,0,0,29,0,308,0,0,5,1,69,0,0,0,0,0,0,3,18,0,0,0,0,11,0,1,0,0,28,0,0,0,0,0,2,27,0,0,0,0,0,0,9,0,0,0,307,0,99,0,0,1,0
minecraft.mined.green_stained_glass_pane,0,0,0,0,0,0,0,17,0,0,0,23,10,0,0,0,0,0,0,15,33,0,0,0,0,34,0,0,0,0,40,0,0,0,0,0,0,15,0,0,0,0,0,0,1,2,0,0,18,12,132,0,0,0,0
minecraft.mined.green_terracotta,0,135,0,0,0,258,0,40,0,0,0,11,33,0,0,0,0,0,0,0,0,0,0,0,0,28,0,11,0,0,40,0,37,0,0,6,11,62,0,0,580,0,0,0,80,1,0,0,10,79,14,0,0,0,0
minecraft.mined.green_wall_banner,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,5,0,0,0,0
minecraft.mined.green_wool,0,89,0,0,0,404,0,23,0,0,22,156,153,0,0,0,0,0,0,21,14,0,0,0,0,55,0,17,15,0,72,0,83,0,0,12,0,304,0,16,365,0,0,0,79,31,0,0,136,19,584,0,0,14,0
minecraft.mined.grindstone,0,21,0,0,0,7,0,56,0,0,16,59,43,0,0,0,0,0,0,39,49,0,0,0,0,10,0,11,6,0,6,0,25,0,0,3,0,62,0,2,27,0,0,0,93,21,0,4,33,48,0,0,0,1,0
minecraft.mined.hanging_roots,0,0,0,0,0,4,0,724,0,0,107,2,0,0,0,0,0,0,0,2,0,0,0,0,0,51,0,1,0,0,12,0,0,0,0,0,0,49,0,0,0,0,0,0,20,43,0,0,232,0,0,0,0,0,0
minecraft.mined.hay_block,0,5,0,0,0,384,0,648,0,0,9,33,66,0,0,0,0,0,0,403,17,0,0,0,0,1134,0,6,21,0,33,0,85,0,0,89,0,63,0,70,153,0,0,0,48,24,0,81,730,0,55,0,0,1,0
minecraft.mined.heavy_core,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
minecraft.mined.heavy_weighted_pressure_plate,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,10,0,0,0,5,0,0,1,1,0,0,7,2,0,0,0,10,3,0,0,0,0,0,0,0,0,0
minecraft.mined.honey_block,0,47,0,1,0,159,0,249,0,0,29,15,0,0,0,0,0,0,0,14,87,0,0,0,0,57,0,935,6,0,247,0,256,0,0,2,0,364,0,0,8,0,1,0,2599,126,0,21,22,1464,24,0,0,0,0
minecraft.mined.honeycomb_block,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,0,7,0,0,0,0,8,0,0,0,0,0,0,1005,0,0,0,0,0,4,0,0,0,0
minecraft.mined.hopper,0,177,0,0,0,811,0,739,0,0,29,19,250,0,0,0,0,0,0,311,136,0,0,0,0,161,0,444,143,0,302,0,961,0,0,49,48,1213,0,218,165,0,0,0,701,155,0,131,1284,546,943,0,0,482,0
minecraft.mined.horn_coral,0,0,0,0,0,5,0,0,0,0,88,424,1,0,0,0,0,0,0,6,4,0,0,0,0,224,0,91,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,19,1,0,0,8,0,27,0,0,1,0
minecraft.mined.horn_coral_block,0,0,0,0,0,0,0,0,0,0,892,488,47,0,0,0,0,0,0,22,0,0,0,0,0,5,0,158,0,0,1,0,0,0,0,0,0,76,0,0,0,0,0,0,26,1,0,0,59,0,768,0,0,18,0
minecraft.mined.horn_coral_fan,0,0,0,0,0,1,0,0,0,0,81,300,3,0,0,0,0,0,0,6,1,0,0,0,0,46,0,78,0,0,2,0,0,0,0,0,0,10,0,0,1,0,0,0,3,1,0,0,3,0,16,0,0,0,0
minecraft.mined.horn_coral_wall_fan,0,0,0,0,0,12,0,1,0,0,299,1524,3,0,0,0,0,0,0,12,11,0,0,0,0,22,0,245,0,0,6,0,0,0,0,0,0,119,0,0,1,0,0,0,2,4,0,0,12,0,126,0,0,4,0
minecraft.mined.ice,0,0,0,0,0,4826,0,2392,0,0,0,2088,3,0,0,0,0,0,0,1855,467,0,0,0,0,39,0,6,657,0,0,0,2727,0,0,83,0,232,0,397,635,0,0,0,3951,103,0,360,1779,2007,222187,0,0,2641,0
minecraft.mined.infested_cracked_stone_bricks,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.mined.infested_deepslate,0,0,0,0,0,0,0,1,0,0,0,27,11,0,0,0,0,0,0,4,12,0,0,0,0,4,0,1,21,0,62,0,0,0,0,2,0,1,0,0,21,0,0,0,13,0,0,2,2,15,0,0,0,0,0
minecraft.mined.infested_mossy_stone_bricks,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.mined.infested_stone,0,672,0,0,0,349,0,8,0,0,2,28,0,0,0,0,0,0,0,2,12,0,0,0,0,5,0,0,21,0,7,0,1,0,0,0,0,5,0,0,59,0,0,0,20,4,0,0,2,318,34,0,0,0,0
minecraft.mined.infested_stone_bricks,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
minecraft.mined.iron_bars,0,150,0,0,0,45,0,134,0,0,87,37,95,0,0,0,0,0,0,100,346,0,0,0,0,314,0,145,518,0,76,0,68,0,0,213,47,247,0,60,66,0,0,0,356,61,0,3,89,318,619,0,0,12,0
minecraft.mined.iron_block,0,668,0,0,0,1716,0,1850,0,0,501,2028,1012,0,0,0,0,0,0,491,462,0,0,0,0,2378,0,857,1053,0,1844,0,1265,0,0,388,355,2633,0,186,532,0,0,0,5653,952,0,60,1614,3417,7959,0,0,31,0
minecraft.mined.iron_door,0,9,0,0,0,11,0,6,0,0,1,11,3,0,0,0,0,0,0,9,0,0,0,0,0,49,0,7,51,0,3,0,283,0,0,27,0,40,0,2,2,0,0,0,111,10,0,0,33,21,7,0,0,11,0
minecraft.mined.iron_ore,0,906,0,0,0,848,0,3617,0,0,343,6757,3039,0,0,0,0,0,0,310,945,0,0,0,0,675,0,1058,1576,0,1127,0,789,0,0,1053,193,1339,0,291,558,0,0,0,777,632,0,575,1565,985,5674,0,0,2733,0
minecraft.mined.iron_trapdoor,0,35,0,0,0,77,0,4,0,0,1,23,34,0,0,0,0,0,0,81,20,0,0,0,0,11,0,192,17,0,62,0,36,0,0,13,0,164,0,14,1,0,0,0,126,9,0,4,2,93,113,0,0,201,0
minecraft.mined.jack_o_lantern,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,26,1,0,0,0,0,0,0,2,0,14,0,112,1,0,0,0,0,72,0,13,7,0,0,0,0,0,0
minecraft.mined.jukebox,0,8,0,0,0,53,0,31,0,0,16,16,31,0,0,0,0,0,0,12,2,0,0,0,0,29,0,12,14,0,12,0,14,0,0,7,1,32,0,1,2,0,0,0,49,2,0,10,38,36,2,0,0,0,0
minecraft.mined.jungle_button,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,10,0,0,25,0,0,0,0,0,0
minecraft.mined.jungle_door,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
minecraft.mined.jungle_fence,0,90,0,0,0,1,0,126,0,0,43,15,39,0,0,0,0,0,0,3,44,0,0,0,0,67,0,5,1,0,6,0,0,0,0,0,0,78,0,0,14,0,0,0,10,64,0,0,4,0,0,0,0,0,0
minecraft.mined.jungle_fence_gate,0,1,0,0,0,1,0,2,0,0,1,25,2,0,0,0,0,0,0,15,23,0,0,0,0,29,0,5,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,11,0,0,2,0,0,0,0,0,0
minecraft.mined.jungle_hanging_sign,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
minecraft.mined.jungle_leaves,0,815,0,0,0,2564,0,3037,0,0,425,372,117,0,0,0,0,0,0,11512,225,0,0,0,0,728,0,3555,1647,0,567,0,153,0,0,606,48,1719,0,121,1724,0,0,0,224,5404,0,26,212,467,589,0,0,240,0
minecraft.mined.jungle_log,0,2191,0,0,0,202,0,2442,0,0,4962,1128,652,0,0,0,0,0,0,2906,2214,0,0,0,0,6633,0,2531,1444,0,1569,0,173,0,0,1290,21,4665,0,214,1008,0,0,0,1658,2500,0,245,1297,481,18,0,0,289,0
minecraft.mined.jungle_planks,0,57,0,0,0,0,0,18,0,0,197,15,44,0,0,0,0,0,0,64,83,0,0,0,0,1644,0,8,65,0,14,0,5,0,0,4,1,289,0,36,393,0,0,0,99,357,0,0,42,4,9,0,0,3,0
minecraft.mined.jungle_pressure_plate,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,0,0,0,0,0
minecraft.mined.jungle_sapling,0,6,0,0,0,4,0,24,0,0,24,4,0,0,0,0,0,0,0,36,0,0,0,0,0,20,0,0,1,0,5,0,0,0,0,15,0,4,0,0,1,0,0,0,1,9,0,0,2,0,0,0,0,0,0
minecraft.mined.jungle_sign,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,5,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0
minecraft.mined.jungle_slab,0,1,0,0,0,4,0,133,0,0,77,34,8,0,0,0,0,0,0,47,9,0,0,0,0,252,0,55,8,0,1,0,2,0,0,10,0,265,0,4,1,0,0,0,124,128,0,0,51,11,16,0,0,0,0
minecraft.mined.jungle_stairs,0,1,0,0,0,2,0,56,0,0,51,15,0,0,0,0,0,0,0,196,28,0,0,0,0,141,0,1,1,0,42,0,0,0,0,57,0,129,0,3,18,0,0,0,19,32,0,0,5,3,5,0,0,1,0
minecraft.mined.jungle_trapdoor,0,12,0,0,0,2,0,98,0,0,44,38,18,0,0,0,0,0,0,121,10,0,0,0,0,167,0,4,5,0,9,0,6,0,0,62,0,214,0,3,20,0,0,0,15,143,0,0,1,0,0,0,0,1,0
minecraft.mined.jungle_wall_hanging_sign,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0
minecraft.mined.jungle_wall_sign,0,3,0,0,0,0,0,1,0,0,1,6,91,0,0,0,0,0,0,23,3,0,0,0,0,32,0,2,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,1,19,0,0,3,0,0,0,0,0,0
minecraft.mined.jungle_wood,0,22,0,0,0,0,0,19,0,0,278,1,0,0,0,0,0,0,0,222,0,0,0,0,0,7,0,0,39,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0
minecraft.mined.kelp,0,63,0,0,0,54,0,43,0,0,95,1102,156,0,0,0,0,0,0,66,159,0,0,0,0,65,0,108,21,0,122,0,516,0,0,67,20,112,0,1,7,0,0,0,401,619,0,26,73,332,69,0,0,215,0
minecraft.mined.kelp_plant,0,27,0,0,0,141,0,282,0,0,190,2774,129,0,0,0,0,0,0,201,110,0,0,0,0,20,0,155,44,0,121,0,187,0,0,215,22,162,0,3,3,0,0,0,72,880,0,89,111,218,127,0,0,1071,0
minecraft.mined.ladder,0,13,0,0,0,27,0,200,0,0,9,48,37,0,0,0,0,0,0,174,1,0,0,0,0,37,0,111,31,0,2,0,44,0,0,59,8,261,0,71,280,0,0,0,269,102,0,379,84,217,67,0,0,50,0
minecraft.mined.lantern,0,10,0,0,0,9,0,57,0,0,22,33,43,0,0,0,0,0,0,56,17,0,0,0,0,31,0,44,9,0,13,0,55,0,0,52,76,110,0,1,80,0,0,0,206,186,0,29,221,2,215,0,0,12,0
minecraft.mined.lapis_block,0,0,0,0,0,0,0,2,0,0,33,1,207,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,1,0,8,0,1,0,0,0,0,1,0,0,118,0,0,0,833,0,0,0,50,0,3,0,0,0,0
minecraft.mined.lapis_ore,0,108,0,0,0,239,0,432,0,0,38,1063,443,0,0,0,0,0,0,102,105,0,0,0,0,25,0,284,36,0,72,0,49,0,0,143,23,357,0,99,124,0,0,0,69,180,0,94,216,243,316,0,0,302,0
minecraft.mined.large_amethyst_bud,0,3,0,0,0,127,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,11,0,0,0,0,2,0,0,1,0,0,0,1283,10,0,17,33,0,1,0,0,2,0
minecraft.mined.large_fern,0,2296,0,0,0,20,0,155,0,0,3,10,1,0,0,0,0,0,0,2048,4,0,0,0,0,1351,0,6,1,0,179,0,10,0,0,0,0,90,0,1,3,0,0,0,7,21,0,29,223,4,682,0,0,1,0
minecraft.mined.leaf_litter,0,53,0,0,0,2,0,9,0,0,31,351,101,0,0,0,0,0,0,335,0,0,0,0,0,46,0,156,12,0,17,0,52,0,0,19,0,27,0,0,135,0,0,0,109,118,0,0,100,2,28,0,0,51,0
minecraft.mined.lectern,0,6,0,0,0,839,0,980,0,0,467,10,61,0,0,0,0,0,0,511,0,0,0,0,0,54,0,353,10,0,20,0,9,0,0,1,0,32,0,327,542,0,0,0,82,34,0,844,99,339,109,0,0,0,0
minecraft.mined.lever,0,75,0,0,0,180,0,420,0,0,29,147,105,0,0,0,0,0,0,107,51,0,0,0,0,82,0,29,47,0,23,2,295,0,0,19,0,183,0,143,86,0,0,0,372,66,0,71,51,178,26,0,0,28,0
minecraft.mined.light_blue_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,1,0,0,3,1,0,0,0,0,0
minecraft.mined.light_blue_bed,0,0,0,0,0,0,0,0,0,0,40,19,2,1,0,0,2,0,0,12,0,0,0,0,0,0,0,51,2,0,235,0,0,0,0,2,3,5,0,0,1,0,0,0,4,4,0,0,20,1,29,0,0,0,0
minecraft.mined.light_blue_candle,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
minecraft.mined.light_blue_carpet,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,10,0,0,0,0,0,0,3,0,120,0,0,173,0,0,0,6,0,0,0,3,0,2354,0,0,0,0
minecraft.mined.light_blue_concrete,0,0,0,0,0,89,0,1,0,0,80,237,0,0,0,0,0,0,0,233,0,0,0,0,0,12,0,4063,486,0,3397,0,3221,0,0,49,0,200,0,0,3333,0,0,0,449,32,0,0,249,1100,15,0,0,0,0
minecraft.mined.light_blue_concrete_powder,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,16,0,0,26,0,10,0,0,0,0,12,0,0,112,0,0,0,248,7,0,0,1,1,2,0,0,1,0
minecraft.mined.light_blue_glazed_terracotta,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
minecraft.mined.light_blue_shulker_box,0,135,0,0,0,25,0,97,0,0,0,609,0,0,0,0,0,0,0,23,45,0,0,0,0,370,0,2783,1,0,2,2,25,0,0,45,0,130,0,0,16,0,3,0,773,401,0,1,87,0,224,0,0,17,0
minecraft.mined.light_blue_stained_glass,0,8,0,0,0,1858,0,45,0,0,14,110,68,0,0,0,0,0,0,1,0,0,0,0,0,3,0,771,37,0,29,0,132,0,0,2,0,12,0,6,43,0,0,0,11,0,0,0,29,0,310,0,0,1,0
minecraft.mined.light_blue_stained_glass_pane,0,1,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,342,3,0,34,0,0,0,0,0,0,0,0,5,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0
minecraft.mined.light_blue_terracotta,0,15,0,0,0,65,0,131,0,0,56,10,13,0,0,0,0,0,0,0,15,0,0,0,0,80,0,72,13,2,17,0,8,0,0,0,0,2,0,0,196,0,0,0,61,220,0,0,16,1284,20,0,0,0,0
minecraft.mined.light_blue_wall_banner,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0
minecraft.mined.light_blue_wool,0,4,0,0,0,117,0,0,0,0,0,8,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,0,3,0,132,0,0,0,1,234,0,0,3,0,0,0,156,13,0,5,261,3,30,0,0,0,0
minecraft.mined.light_gray_banner,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,119,0,0,0,0
minecraft.mined.light_gray_bed,0,973,0,0,0,1,0,78,0,0,0,198,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,6,0,0,0,86,21,0,0,3,1,44,0,0,0,0
minecraft.mined.light_gray_candle,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
minecraft.mined.light_gray_carpet,0,92,0,0,0,116,0,210,0,0,14,6,8,0,0,0,0,0,0,8,0,0,0,0,0,2,0,24,120,0,1,2,50,0,0,3,0,5,0,0,10,0,0,0,56,101,0,0,1,136,107,0,0,17,0
minecraft.mined.light_gray_concrete,0,5,0,0,0,40,0,843,0,0,0,2193,405,0,0,0,0,0,0,103,85,0,0,0,0,1788,0,4,182,0,367,0,217,0,0,376,0,47,0,49,5,0,0,0,1327,141,0,2,208,1281,1135,0,0,635,0
minecraft.mined.light_gray_concrete_powder,0,17,0,0,0,9,0,56,0,0,0,114,532,0,0,0,0,0,0,16,0,0,0,0,0,47,0,81,5,0,8,0,10,0,0,3,342,2,0,23,295,0,0,0,524,27,0,1,2,110,13,0,0,0,0
minecraft.mined.light_gray_glazed_terracotta,0,33,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,20,0,12,0,0,5,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0
minecraft.mined.light_gray_shulker_box,0,733,0,0,0,59,0,200,0,0,13,50,0,0,0,0,0,0,0,129,4,0,0,0,0,347,0,30,6,0,31,0,93,0,0,102,0,468,0,7,5,0,0,1,51,410,0,0,163,108,1504,0,0,2,0
minecraft.mined.light_gray_stained_glass,0,16,0,0,0,8,0,901,0,0,5,65,87,0,0,0,0,0,0,38,35,0,0,0,0,198,0,2,9,0,4,0,39,0,0,0,77,15,0,0,0,0,0,0,19,23,0,0,63,176,25,0,0,0,0
minecraft.mined.light_gray_stained_glass_pane,0,25,0,0,0,0,0,3,0,0,0,36,5,0,0,0,0,0,0,32,9,0,0,0,0,55,0,0,2,0,5,0,37,0,0,0,0,27,0,0,5,0,0,0,5,9,0,0,2,65,2,0,0,0,0
minecraft.mined.light_gray_terracotta,0,7,0,0,0,59,0,2087,0,0,151,3959,77,0,0,0,0,0,0,14,0,0,0,0,0,601,0,131,4,0,6255,0,391,0,0,277,0,60,0,2,672,0,0,0,73,1525,0,1,67,3929,4320,0,0,0,0
minecraft.mined.light_gray_wall_banner,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,6,0,0,0,0
minecraft.mined.light_gray_wool,0,32,0,0,0,270,0,53,0,0,10,125,124,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,191,0,281,0,0,0,0,13,0,152,0,0,23,0,0,0,11,16,0,2,127,31,45,0,0,0,0
