Player Name,BadTimeWithScar,Biffa001,Biffa2001,Cub_Cam,Docm77,Etho,EvilXisuma,GoodTimeWithScar,ImpulseCam,Jessassin,Lechaion,Mumbo,MumboJumbo,PuddleduckGG,PythonGB,Renthedog,Tango,TangoCam,Tinfoilchef,VintageBeef,WFRTNews,WellsGlazes,WelsCam,Welsknight,Xisuma,ZombieCleo,cubfan135,falsesymmetry,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,monkeyfarm,truesymmetry,xBCrafted,xisumavoid,zueljin
stat.drop.minecraft.crafting_table,0,0,0,0,0,0,0,9,0,0,0,0,2,0,1,9,7,0,0,2,0,0,0,0,18,0,6,20,0,0,5,0,11,0,0,0,2,0,0
stat.drop.minecraft.cyan_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.cyan_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.dark_oak_boat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,2,1,0,0,0,0,2,0,0,0,0,0,0
stat.drop.minecraft.dark_oak_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.dark_oak_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.dark_oak_stairs,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
stat.drop.minecraft.daylight_detector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.deadbush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
stat.drop.minecraft.diamond,0,0,2,0,73,175,0,20,0,0,0,0,81,0,80,288,45,0,4,3,0,0,0,1,203,0,247,16,0,650,101,0,206,8,0,0,0,0,0
stat.drop.minecraft.diamond_axe,0,0,0,0,2,1,0,3,0,0,0,0,2,0,1,19,5,0,1,0,0,0,0,3,5,0,12,1,0,0,5,0,6,0,0,0,0,0,0
stat.drop.minecraft.diamond_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,64,0,11,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.diamond_boots,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,2,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,4,0,0,0,0,1,0
stat.drop.minecraft.diamond_chestplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0
stat.drop.minecraft.diamond_helmet,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,3,0,0,0,0,0,0,2,2,0,2,1,0,1,1,0,2,0,0,0,0,0,0
stat.drop.minecraft.diamond_hoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
stat.drop.minecraft.diamond_leggings,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
stat.drop.minecraft.diamond_ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.diamond_pickaxe,0,0,0,0,5,6,0,7,0,1,0,0,20,0,2,24,25,0,3,0,0,0,0,7,14,5,13,3,0,9,2,0,11,6,0,0,0,1,0
stat.drop.minecraft.diamond_shovel,0,0,0,0,4,6,0,1,0,0,0,0,5,0,0,7,10,0,0,0,0,0,0,2,4,0,7,0,0,0,2,0,2,2,0,0,0,1,0
stat.drop.minecraft.diamond_sword,0,0,1,0,2,4,0,5,0,0,0,0,6,0,3,17,12,0,4,0,0,0,0,4,15,0,12,3,0,3,2,0,8,8,0,0,0,1,0
stat.drop.minecraft.dirt,0,0,0,0,7,86,0,565,0,0,0,0,2710,0,28,856,2177,0,104,12,0,0,0,12,416,1,718,1323,0,141,153,0,3985,384,0,0,0,0,1
stat.drop.minecraft.dispenser,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
stat.drop.minecraft.double_plant,0,0,0,0,0,91,0,1,0,0,0,0,67,0,2,0,1,0,0,0,0,0,0,0,8,0,7,55,0,0,32,0,109,0,0,0,0,0,0
stat.drop.minecraft.dragon_breath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.dragon_egg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stat.drop.minecraft.dropper,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
stat.drop.minecraft.dye,0,0,0,0,0,109,0,55,0,0,0,0,2173,0,8,204,293,0,116,1,0,0,0,16,454,9,16,1092,0,1,524,0,978,0,0,0,0,3,0
stat.drop.minecraft.egg,0,0,0,0,379,217,0,13,0,0,0,0,1,0,0,19,883,0,17,0,0,0,0,1,35,0,122,1,0,0,120,0,6,1,0,0,0,0,0
stat.drop.minecraft.elytra,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,5,0,0,0,0,0,0,3,3,1,9,3,0,0,1,0,6,0,0,0,0,0,0
stat.drop.minecraft.emerald,0,0,0,0,6,0,0,0,0,0,0,0,55,0,0,101,2,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,2,0,0,0,0,0,0
stat.drop.minecraft.emerald_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.emerald_ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.enchanted_book,0,0,0,0,2,0,0,0,0,0,0,0,439,0,10,78,2,0,0,0,0,0,0,0,2,0,1,0,0,0,15,0,11,0,0,0,0,0,0
stat.drop.minecraft.end_bricks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,44,0,0,0,0,0,0,0,56,0,6,12,0,37,260,0,12,0,0,0,0,0,0
stat.drop.minecraft.end_crystal,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.end_rod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,0,4,33,0,0,59,0,0,0,0,0,0,0,0
stat.drop.minecraft.end_stone,0,0,0,0,0,0,0,9,0,0,0,0,54,0,7,105,37,0,0,0,0,0,0,0,13,0,0,2,0,0,83,0,69,0,0,0,0,0,0
stat.drop.minecraft.ender_chest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,2,0,0,0,0,0,0
stat.drop.minecraft.ender_eye,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
stat.drop.minecraft.ender_pearl,0,0,1,0,0,503,0,4389,0,0,0,0,516,0,4525,6252,2102,0,373,8,0,0,0,2167,271,0,5507,5506,0,3810,27,0,7343,60,0,0,0,0,0
stat.drop.minecraft.experience_bottle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.feather,0,0,0,0,0,2,0,55,0,0,0,0,0,0,0,18,4571,0,4297,0,0,0,0,0,8,0,3947,0,0,0,272,0,32,0,0,0,0,0,0
stat.drop.minecraft.fence,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,113,10,0,0,0,0,0,0,0,38,0,1,1,0,1,84,0,16,0,0,0,0,0,0
stat.drop.minecraft.fence_gate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.fermented_spider_eye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.filled_map,0,0,0,0,5,2,0,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,11,11,0,0,3,0,0,0,0,0,0,0,0
stat.drop.minecraft.fire_charge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.firework_charge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.fireworks,0,0,0,0,0,0,0,149,0,0,0,0,308,0,0,387,3130,0,14,0,0,0,0,269,144,0,108,70,0,0,604,0,646,0,0,0,0,0,0
stat.drop.minecraft.fish,0,0,0,0,0,0,0,20,0,0,0,0,7926,0,0,7,0,0,0,0,0,0,0,0,474,0,90,5,0,0,0,0,8,0,0,0,0,0,0
stat.drop.minecraft.fishing_rod,0,0,0,0,10,5,0,13,0,0,0,0,716,0,0,16,0,0,0,0,0,0,0,5,4,0,2,0,0,0,9,0,39,0,0,0,0,0,0
stat.drop.minecraft.flint,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,418,47,0,8,0,0,0,0,0,25,0,4,114,0,46,0,0,9,4,0,0,0,0,0
stat.drop.minecraft.flint_and_steel,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,4,0,0,4,0,4,0,0,0,0,0,0
stat.drop.minecraft.flower_pot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,0,0,0,0,1,0,0,0,0,0,0
stat.drop.minecraft.furnace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,9,0,0,0,0,21,1,0,0,0,0,0
stat.drop.minecraft.ghast_tear,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
stat.drop.minecraft.glass,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,13,205,0,0,0,0,0,0,0,7,0,87,249,0,0,2,0,107,0,0,0,0,0,0
stat.drop.minecraft.glass_bottle,0,0,0,0,0,0,0,21,0,0,0,0,46,0,1,32,1767,0,0,0,0,0,0,1,71,0,25,89,0,0,30,0,51,4,0,0,0,0,0
stat.drop.minecraft.glass_pane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.glowstone,0,0,0,0,0,0,0,131,0,0,0,0,8,0,0,14,136,0,0,0,0,0,0,0,243,0,53,89,0,0,0,0,62,0,0,0,0,0,0
stat.drop.minecraft.glowstone_dust,0,0,0,0,0,0,0,6,0,0,0,0,27,0,2,4,292,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,6,0,0,0,0,0,0
stat.drop.minecraft.gold_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,11,0,0,43,0,0,14,0,0,0,0,0,0,0,0
stat.drop.minecraft.gold_ingot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,7,76,0,0,0,0,0,0,0,36,0,1,1,0,0,31,0,11,0,0,0,0,14,0
stat.drop.minecraft.gold_nugget,0,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0,2277,0,0,0,0,0,0,2,190,2,0,13,0,0,676,0,6,0,0,0,0,0,0
stat.drop.minecraft.gold_ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,124,0,0,0,0,0,0
stat.drop.minecraft.golden_apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
stat.drop.minecraft.golden_boots,0,0,0,0,2,1,0,13,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,1,4,0,5,21,0,0,14,0,5,1,0,0,0,0,0
stat.drop.minecraft.golden_carrot,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,237,121,0,0,0,0,0,0,52,66,0,1,0,0,4,72,0,172,0,0,0,0,0,0
stat.drop.minecraft.golden_chestplate,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,3,0,4,7,0,3,10,0,4,0,0,0,1,0,0
stat.drop.minecraft.golden_helmet,0,0,0,0,1,0,0,8,0,0,0,0,0,0,2,2,4,0,1,1,0,0,0,3,1,1,8,5,0,2,13,0,2,0,0,0,0,0,0
stat.drop.minecraft.golden_horse_armor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.golden_leggings,0,0,0,0,3,4,0,13,0,0,0,0,0,0,1,3,3,0,3,0,0,0,0,0,3,0,4,13,0,1,9,0,3,1,0,0,0,0,0
stat.drop.minecraft.golden_rail,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,3,0,0,3,0,0,133,0,14,0,0,0,0,0,0
stat.drop.minecraft.golden_sword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,5,1,0,0,5,0,6,0,0,0,0,0,0
stat.drop.minecraft.grass,0,0,0,0,3,15,0,88,0,0,0,0,175,0,157,185,0,0,0,1,0,0,0,0,349,0,35,113,0,0,2,0,5101,7,0,0,0,0,0
stat.drop.minecraft.gravel,0,0,0,0,0,0,0,255,0,0,0,2,645,0,3,245,194,0,157,27,0,0,0,10,279,0,181,847,0,178,96,0,1152,41,0,0,0,0,0
stat.drop.minecraft.gray_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,3,0,5,0,0,0,0,0,0
stat.drop.minecraft.green_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,2,0,0,0,0,0,0
stat.drop.minecraft.gunpowder,0,0,0,0,0,7,0,197,0,0,0,0,173,0,18,89,246,0,11,4,0,0,0,11,83,0,146,118,0,7,95,0,673,4,0,0,0,0,0
stat.drop.minecraft.hardened_clay,0,0,0,0,0,0,0,3582,0,1,0,1,89,0,65,1865,3519,0,0,6,0,0,0,28,941,8,1626,1117,0,1623,115,0,368,20,0,0,0,0,0
stat.drop.minecraft.hopper,0,0,0,0,11,1,0,0,0,0,0,0,5,0,0,2,5,0,2,0,0,0,0,0,3,0,38,1,0,0,1,0,33,0,0,0,0,0,0
stat.drop.minecraft.hopper_minecart,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,1,138,0,0,0,0,132,0,0,0,0,0,0
stat.drop.minecraft.iron_axe,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,9,0,4,0,0,0,0,0,0
stat.drop.minecraft.iron_bars,0,0,0,0,2,0,0,2,0,0,0,0,32,0,0,1,504,0,0,2,0,0,0,1,447,0,75,27,0,0,0,0,0,1,0,0,0,0,0
stat.drop.minecraft.iron_block,0,0,0,0,0,74,0,1,0,0,0,0,21,0,0,11,2079,0,30,0,0,0,0,0,13,0,28,125,0,0,181,0,33,0,0,0,0,0,0
stat.drop.minecraft.iron_boots,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,2,0,0,4,0,1,5,0,3,0,0,0,0,0,0
stat.drop.minecraft.iron_chestplate,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,8,5,0,1,0,0,0,0,2,3,0,3,200,0,0,1,0,2,0,0,0,0,0,0
stat.drop.minecraft.iron_door,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
stat.drop.minecraft.iron_helmet,0,0,0,0,3,4,0,2,0,0,0,0,0,0,1,16,41,0,0,0,0,0,0,1,3,0,23,8,0,0,21,0,2,0,0,0,0,1,0
stat.drop.minecraft.iron_hoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.iron_horse_armor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.iron_ingot,0,0,0,0,0,4,0,49,0,0,0,0,85,0,7,47,42787,0,0,38,0,0,0,12,88,0,53,66,0,0,311,0,254,0,0,0,0,0,0
stat.drop.minecraft.iron_leggings,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,5,0,2,5,0,2,1,0,2,0,0,0,0,0,0
stat.drop.minecraft.iron_nugget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,770,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,214,0,0,0,0,0,0
stat.drop.minecraft.iron_ore,0,0,0,0,0,2,0,44,0,0,0,0,89,0,0,222,136,0,3,0,0,0,0,0,73,0,7,696,0,0,32,0,336,1,0,0,0,0,0
stat.drop.minecraft.iron_pickaxe,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,2,1,0,0,0,0,0
stat.drop.minecraft.iron_shovel,0,0,0,0,6,5,0,2,0,0,0,1,1,0,0,5,5,0,3,0,0,0,0,2,5,0,5,10,0,2,1,0,0,0,0,0,0,0,0
stat.drop.minecraft.iron_sword,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,9,14,0,0,1,0,0,0,5,4,0,1,8,0,3,7,0,13,2,0,0,0,0,0
stat.drop.minecraft.iron_trapdoor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.item_frame,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,20,0,0,0,0,0,0
stat.drop.minecraft.jungle_boat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.jungle_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.jungle_fence,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.jungle_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.ladder,0,0,0,0,0,21,0,1,0,0,0,0,12,0,1,20,68,0,0,2,0,0,0,96,21,0,26,50,0,0,68,0,92,0,0,0,0,0,0
stat.drop.minecraft.lapis_block,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.lapis_ore,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,8,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.lava_bucket,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.lead,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.leather,0,0,0,0,4,0,0,0,0,0,0,0,49,0,63,84,1,0,0,0,0,0,0,0,30,0,4,28,0,2,1,0,48,64,0,0,0,0,0
stat.drop.minecraft.leather_boots,0,0,0,0,2,4,0,11,0,0,0,0,169,0,2,5,8,0,0,0,0,0,0,2,2,0,7,22,0,0,13,0,4,0,0,0,0,0,0
stat.drop.minecraft.leather_chestplate,0,0,0,0,0,0,0,15,0,0,0,0,2,0,2,7,16,0,1,0,0,0,0,1,5,0,6,96,0,0,12,0,4,2,0,0,0,0,0
stat.drop.minecraft.leather_helmet,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,8,17,0,0,0,0,0,0,0,0,0,3,8,0,0,15,0,6,0,0,0,0,0,0
stat.drop.minecraft.leather_leggings,0,0,0,0,1,1,0,22,0,0,0,0,0,0,1,6,16,0,0,0,0,0,0,2,0,0,1,7,0,0,17,0,7,0,0,0,0,0,0
stat.drop.minecraft.leaves,0,0,0,0,0,12,0,668,0,7,0,0,33,0,49,916,3,0,30,0,0,0,0,7,46,0,279,97,0,0,0,0,117,0,0,0,0,0,0
stat.drop.minecraft.leaves2,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.lever,0,0,0,0,2,0,0,16,0,0,0,0,3,0,0,7,38,0,0,2,0,0,0,0,12,0,12,6,0,0,76,0,21,3,0,0,0,0,0
stat.drop.minecraft.light_blue_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.light_weighted_pressure_plate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.lime_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.lime_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,1,0,0,0,0,0,0
stat.drop.minecraft.lit_pumpkin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,56,0,0,0,0,0,0,0,0
stat.drop.minecraft.log,0,0,0,0,0,25,0,718,0,0,0,0,15,0,62,1207,127,0,0,0,0,0,0,59,393,0,391,215,0,91,0,0,941,38,0,0,0,0,0
stat.drop.minecraft.log2,0,0,0,0,0,0,0,65,0,3,0,0,0,0,79,73,0,0,0,0,0,0,0,0,50,0,50,206,0,0,3,0,49,0,0,0,0,0,0
stat.drop.minecraft.magenta_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,4,0,0,0,0,0,0
stat.drop.minecraft.magma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,5,0,2,1,0,0,1,0,4,0,0,0,0,0,0
stat.drop.minecraft.magma_cream,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
stat.drop.minecraft.map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
stat.drop.minecraft.melon,0,0,0,0,0,0,0,32,0,0,0,0,281,0,0,56,35,0,0,0,0,0,0,16,0,0,20,0,0,0,17,0,2228,0,0,0,0,0,0
stat.drop.minecraft.melon_block,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.melon_seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0
stat.drop.minecraft.milk_bucket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.minecart,0,0,0,0,4,1,0,3,0,0,0,0,19,0,1,7,20,0,0,0,0,0,0,5,79,0,0,3,0,0,11,0,25,0,0,0,0,0,0
stat.drop.minecraft.mossy_cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,46,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
stat.drop.minecraft.mutton,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0
stat.drop.minecraft.name_tag,0,0,0,0,0,0,0,2,0,0,0,0,304,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,30,0,0,0,0,0,0
stat.drop.minecraft.nether_brick,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,10,0,66,0,0,0,6,0,3,0,0,0,0,0,0
stat.drop.minecraft.nether_brick_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.nether_star,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.nether_wart,0,0,0,0,0,0,0,0,0,0,0,0,267,0,12,0,33,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0
stat.drop.minecraft.nether_wart_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0
