Player Name,BadTimeWithScar,BdoubleO100,CamM77,Cub_Cam,Docm77,Etho,EvilXisuma,Firecracker1195,GIGACAM,GeminiTay,GoodTimeWithScar,Grian,HBomb94,HumanCleo,HypnotizdCam,ImpulseCam,InTheLittleWood,Jessassin,Kamalis1,KarinSurfing,Keralis1,LDShadowLady,Maescool,Minerva246,Mumbo,MumboDrone,MumboJumbo,MythicalSausage,OrionSound,PearlescentMoo,PearlescentMoon,Pixlriffs,RentheKing,Renthedog,STEAKFG,ShubbleYT,Skizzleman,Smajor1995,Smallishbeans,SolidarityGaming,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,VintageBeef,Watcher_Grian,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,cubfan135,fWhip,falsesymmetry,gnembon,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,kingbdogz,slicedlime,truesymmetry,xBCam,xBCrafted,xisumavoid
minecraft.dropped.jungle_log,0,0,0,0,0,5,0,0,0,0,73,66,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,511,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,37,10,0,39,0,1768,0,0,11,0,0,7,0,0,0,0,0,0,73,0
minecraft.dropped.jungle_planks,0,0,0,0,0,20,0,0,0,0,39,6,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,90,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,12,0,143,2,0,22,0,214,0,0,109,4,0,8,48,0,0,0,0,0,0,0
minecraft.dropped.jungle_pressure_plate,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.jungle_sapling,0,1,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,88,3,0,0,1,0,0,0,0,0,2,0
minecraft.dropped.jungle_sign,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.jungle_slab,0,0,0,0,1,21,0,0,0,52,3,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.jungle_stairs,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.jungle_trapdoor,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,253,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.jungle_wood,0,4,0,0,0,16,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.kelp,0,53,0,0,463,71,0,0,0,578,2735,105,0,0,0,0,0,0,0,0,566,0,0,0,199,0,0,0,0,0,77,0,12,632,0,0,0,0,0,0,64,0,2205,0,0,0,11,0,0,0,201,0,450,407,0,26,0,276,0,1,1416,157,0,15,22,0,0,0,0,0,6,0
minecraft.dropped.ladder,0,5,0,0,5,10,0,0,0,0,44,47,0,0,0,0,0,0,0,0,109,0,0,0,18,0,0,0,0,0,17,0,0,132,0,0,0,0,0,0,5,0,159,0,0,0,4,0,0,0,3,0,30,0,0,6,0,340,0,0,245,18,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lantern,0,0,0,0,0,7,0,0,0,1,213,1100,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,3,0,50,0,27,4,0,8,0,0,0,0,40,0,3,0,0,0,0,0,0,0,34,0,9,0,0,33,0,532,0,0,195,4,0,1,0,0,0,0,0,0,0,0
minecraft.dropped.lapis_block,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,64,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lapis_lazuli,0,0,0,0,151,0,0,0,0,0,38,1158,0,0,0,0,0,0,0,0,72,0,0,0,76,0,0,0,0,0,0,0,34,128,0,0,0,0,31,0,59,0,518,0,0,0,10,0,0,0,18,0,704,54,0,117,0,28,0,14,1065,29,0,55,1,0,0,0,0,0,36,0
minecraft.dropped.lapis_ore,0,0,0,0,1,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,83,0,0,0,8,0,0,0,6,0,2,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,2,0
minecraft.dropped.large_amethyst_bud,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,20,0,0,0,0,0,0,0,0
minecraft.dropped.large_fern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lava_bucket,0,0,0,0,32,3,0,0,0,0,12,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,1,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lead,0,12,0,0,10,4,0,0,0,1,11,55,0,0,0,0,0,0,0,0,38,0,0,0,2,0,0,0,2,0,2,0,2,3,0,1,0,0,0,0,0,0,5,0,0,0,16,0,0,0,62,0,94,1,0,11,1,13,0,0,35,2,0,1,0,0,0,0,0,0,21,0
minecraft.dropped.leather,0,7,0,0,3,88,0,0,0,0,26,85,0,0,0,0,0,0,0,0,25,0,0,0,8,0,7,2,0,0,5,2,0,35,0,0,0,0,0,0,0,0,4821,0,0,0,9,0,0,0,48,0,83,198,0,191,0,101,0,2,889,17,0,4,8,0,0,0,0,0,39,0
minecraft.dropped.leather_boots,0,1,0,0,8,958,0,0,0,20,10,11,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,76,0,0,0,4,0,0,0,175,0,275,3,0,130,0,3,0,3,14,9,0,6,0,0,0,0,0,0,3,0
minecraft.dropped.leather_chestplate,0,1,0,0,1,4,0,0,0,17,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,76,0,290,0,0,120,0,7,0,3,23,2,0,3,0,0,0,0,0,0,2,0
minecraft.dropped.leather_helmet,0,1,0,0,3,6,0,0,0,9,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,16,0,0,0,5,0,0,0,78,0,13,8,0,100,0,1,0,2,16,9,0,3,0,0,0,0,0,0,1,0
minecraft.dropped.leather_horse_armor,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.leather_leggings,0,0,0,0,7,3,0,0,0,21,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,97,0,91,1,0,102,0,2,0,2,11,4,0,2,0,0,0,0,0,0,4,0
minecraft.dropped.lectern,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,34,0,0,7,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lever,0,8,0,0,39,8,0,0,0,4,24,40,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,63,0,81,0,0,0,1,0,0,1,3,0,27,3,0,20,0,60,0,0,9,5,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_bed,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_candle,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_carpet,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,254,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_concrete,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_concrete_powder,0,0,0,0,0,4,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.dropped.light_blue_dye,0,0,0,0,0,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,2,73,2,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_shulker_box,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,10,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,8,0,0,3,0,2,0,0,0,0,115,1,0,0,2,0,0,0,0,0,0,0
minecraft.dropped.light_blue_stained_glass,0,0,0,0,0,5,0,0,0,44,0,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_stained_glass_pane,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,1,0,0,0,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_terracotta,0,0,0,0,0,70,0,0,0,0,9,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_blue_wool,0,0,0,0,0,1,0,0,0,0,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,64,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,4359,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_banner,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_bed,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_candle,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_carpet,0,0,0,0,2,2,0,0,0,0,254,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,2,0,301,0,0,40,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_concrete,0,0,0,0,0,6,0,0,0,0,19,66,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1118,0,0,0,7,0,0,0,0,0,0,0,0,1,0
minecraft.dropped.light_gray_concrete_powder,0,0,0,0,0,4,0,0,0,0,228,1861,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,24,0,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_dye,0,2,0,0,0,11,0,0,0,0,67,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,244,0,0,37,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_stained_glass,0,0,0,0,69,4,0,0,0,0,10,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,254,0,0,7,32,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_stained_glass_pane,0,0,0,0,37,17,0,0,0,1,33,4,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,7,0,141,0,5,1,0,0,4,0,0,0,0,0,0,0,0
minecraft.dropped.light_gray_terracotta,0,0,0,0,180,26,0,0,0,0,24,742,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,152,0,0,0,4,0,56,1,0,34,0,106,0,0,26,0,0,0,0,0,0,0,0,0,3,0
minecraft.dropped.light_gray_wool,0,241,0,0,0,7,0,0,0,0,172,61,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,1,0,0,1,0,1,0,2177,0,0,314,57,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.light_weighted_pressure_plate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lightning_rod,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lilac,0,0,0,0,0,11,0,0,0,0,11,115,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,42,0,140,0,0,24,468,0,3,0,0,0,0,0,0,1,0
minecraft.dropped.lily_of_the_valley,0,0,0,0,1,1,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lily_pad,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,10,0,7,0,0,50,2,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lime_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lime_bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lime_candle,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lime_carpet,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,98,0,0,0,0,0,0,0,0,2,0,0,0,0,126,0,0,0,82,0,0,0,0,0,0,0
minecraft.dropped.lime_concrete,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,91,0,0,0,0,175,76,0,0,0,0,0,0,0,0,4,0
minecraft.dropped.lime_concrete_powder,0,0,0,0,0,4,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lime_dye,0,1,0,0,0,2,0,0,0,0,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,231,128,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lime_glazed_terracotta,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lime_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
minecraft.dropped.lime_stained_glass,0,0,0,0,4,5,0,0,0,0,0,71,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
minecraft.dropped.lime_stained_glass_pane,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lime_terracotta,0,0,0,0,2,74,0,0,0,0,56,483,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,154,0,0,24,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,106,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0
minecraft.dropped.lime_wool,0,0,0,0,60,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lingering_potion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.lodestone,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.loom,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,4,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.magenta_candle,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.magenta_carpet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
minecraft.dropped.magenta_concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.magenta_concrete_powder,0,0,0,0,0,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.magenta_dye,0,0,0,0,0,11,0,0,0,0,13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.magenta_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1336,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.magenta_shulker_box,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.magenta_stained_glass,0,0,0,0,2,4,0,0,0,0,4,231,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,7,0,165,0,2,1,0,0,0,0,0,0,0,0,0,12,0
minecraft.dropped.magenta_stained_glass_pane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.magenta_terracotta,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
