stat, rank, value, (percentage) 
minecraft.crafted.glow_item_frame: #12, 28(2%)
minecraft.used.smooth_quartz: #12, 412(1%)
minecraft.mined.blast_furnace: #12, 6(2%)
minecraft.picked_up.wooden_hoe: #12, 2(2%)
minecraft.picked_up.smooth_stone: #12, 196(1%)
minecraft.crafted.spruce_wood: #12, 315(2%)
minecraft.crafted.tripwire_hook: #12, 32(2%)
minecraft.picked_up.deepslate_diamond_ore: #12, 262(1%)
minecraft.mined.deepslate_tile_slab: #12, 26(1%)
minecraft.picked_up.carved_pumpkin: #12, 200(1%)
minecraft.used.deepslate_diamond_ore: #12, 268(1%)
minecraft.used.mangrove_planks: #12, 54(1%)
minecraft.crafted.blaze_powder: #12, 98(1%)
minecraft.dropped.chainmail_leggings: #12, 2(2%)
minecraft.killed.elder_guardian: #12, 2(2%)
minecraft.custom.interact_with_anvil: #13, 440(3%)
minecraft.dropped.lapis_lazuli: #12, 54(1%)
minecraft.picked_up.stripped_dark_oak_log: #12, 77(1%)
minecraft.mined.stripped_dark_oak_log: #12, 77(1%)
minecraft.used.oak_button: #12, 6(1%)
minecraft.dropped.golden_leggings: #12, 5(1%)
minecraft.dropped.golden_boots: #12, 6(1%)
minecraft.used.firework_rocket: #13, 23768(3%)
minecraft.picked_up.seagrass: #12, 40(1%)
minecraft.dropped.music_disc_13: #12, 1(2%)
minecraft.used.large_amethyst_bud: #12, 5(1%)
minecraft.mined.deepslate_brick_stairs: #12, 28(1%)
minecraft.crafted.gray_carpet: #12, 210(1%)
minecraft.used.nether_wart_block: #12, 35(1%)
minecraft.picked_up.stripped_spruce_wood: #12, 26(1%)
minecraft.picked_up.smooth_sandstone: #12, 106(1%)
minecraft.crafted.blue_stained_glass: #12, 64(1%)
minecraft.dropped.glow_berries: #12, 6(1%)
minecraft.picked_up.prismarine: #12, 83(1%)
minecraft.used.dark_oak_fence_gate: #12, 19(1%)
minecraft.dropped.red_carpet: #12, 4(1%)
minecraft.crafted.quartz_slab: #12, 40(1%)
minecraft.crafted.smooth_quartz_slab: #12, 74(1%)
minecraft.picked_up.wet_sponge: #12, 145(1%)
minecraft.crafted.mangrove_fence: #12, 15(1%)
minecraft.crafted.polished_deepslate_stairs: #12, 21(1%)
minecraft.dropped.lava_bucket: #12, 1(1%)
minecraft.mined.wet_sponge: #12, 137(1%)
minecraft.mined.medium_amethyst_bud: #12, 13(1%)
minecraft.custom.aviate_one_cm: #13, 572786783(2%)
minecraft.dropped.oxeye_daisy: #12, 2(1%)
minecraft.mined.cobblestone_slab: #12, 33(0%)
minecraft.mined.stripped_spruce_wood: #12, 15(1%)
minecraft.mined.chiseled_stone_bricks: #12, 8(0%)
minecraft.dropped.light_gray_stained_glass_pane: #12, 2(1%)
minecraft.picked_up.mangrove_propagule: #12, 49(0%)
minecraft.used.stripped_spruce_wood: #12, 18(1%)
minecraft.used.lime_concrete: #12, 57(1%)
minecraft.picked_up.bone_meal: #12, 902(0%)
minecraft.mined.smooth_sandstone: #12, 34(0%)
minecraft.picked_up.crimson_nylium: #12, 99(0%)
minecraft.dropped.salmon: #12, 8(0%)
minecraft.mined.oak_fence: #13, 74(4%)
minecraft.dropped.cooked_porkchop: #12, 134(0%)
minecraft.crafted.mangrove_wood: #12, 30(0%)
minecraft.mined.pink_stained_glass: #12, 2(0%)
minecraft.used.hanging_roots: #12, 3(0%)
minecraft.used.mangrove_wood: #12, 23(0%)
minecraft.used.twisting_vines: #12, 4(0%)
minecraft.dropped.jungle_log: #12, 10(0%)
minecraft.picked_up.hanging_roots: #12, 9(0%)
minecraft.used.jungle_sapling: #12, 7(0%)
minecraft.crafted.purple_stained_glass_pane: #12, 16(0%)
minecraft.used.smooth_sandstone: #12, 186(0%)
minecraft.crafted.brick_stairs: #12, 2(0%)
minecraft.picked_up.red_carpet: #12, 26(0%)
minecraft.dropped.birch_fence: #12, 1(0%)
minecraft.used.dead_bush: #12, 2(0%)
minecraft.used.stripped_oak_log: #12, 32(0%)
minecraft.picked_up.light_blue_dye: #12, 1(0%)
minecraft.picked_up.purple_concrete: #12, 9(0%)
minecraft.dropped.black_carpet: #12, 1(0%)
minecraft.used.pink_bed: #12, 1(0%)
minecraft.picked_up.red_glazed_terracotta: #12, 1(0%)
minecraft.used.pointed_dripstone: #12, 39(0%)
minecraft.picked_up.lime_stained_glass_pane: #12, 1(0%)
minecraft.mined.pink_wool: #12, 1(0%)
minecraft.used.purple_concrete: #12, 4(0%)
minecraft.mined.warped_hyphae: #12, 1(0%)
minecraft.used.honeycomb_block: #12, 1(0%)
minecraft.picked_up.light_weighted_pressure_plate: #12, 2(0%)
minecraft.used.light_weighted_pressure_plate: #12, 1(0%)
minecraft.mined.iron_ore: #13, 1740(3%)
minecraft.picked_up.diamond: #13, 961(3%)
minecraft.used.iron_sword: #13, 376(3%)
minecraft.crafted.mangrove_planks: #13, 996(3%)
minecraft.picked_up.stonecutter: #13, 60(3%)
minecraft.crafted.rail: #13, 1024(3%)
minecraft.picked_up.string: #13, 2117(2%)
minecraft.dropped.diamond_helmet: #13, 3(3%)
minecraft.dropped.spruce_planks: #13, 92(3%)
minecraft.mined.deepslate_redstone_ore: #13, 816(2%)
minecraft.picked_up.azalea_leaves: #13, 1809(2%)
minecraft.picked_up.deepslate_lapis_ore: #13, 59(2%)
minecraft.picked_up.redstone_lamp: #13, 38(2%)
minecraft.picked_up.totem_of_undying: #13, 38(2%)
minecraft.crafted.stone_bricks: #13, 3381(2%)
minecraft.picked_up.oak_sapling: #13, 702(2%)
minecraft.dropped.golden_apple: #13, 9(2%)
minecraft.picked_up.golden_apple: #13, 18(2%)
minecraft.mined.deepslate_tiles: #13, 144(2%)
minecraft.picked_up.raw_copper: #13, 3671(1%)
minecraft.mined.polished_andesite_stairs: #13, 33(2%)
minecraft.mined.glowstone: #13, 136(2%)
minecraft.picked_up.redstone_torch: #13, 122(1%)
minecraft.picked_up.birch_sign: #13, 49(1%)
minecraft.used.end_rod: #13, 89(1%)
minecraft.mined.dragon_wall_head: #13, 2(2%)
minecraft.mined.pointed_dripstone: #13, 48(2%)
minecraft.mined.stripped_spruce_log: #13, 159(1%)
minecraft.crafted.lightning_rod: #13, 54(2%)
minecraft.picked_up.mangrove_stairs: #13, 6(2%)
minecraft.picked_up.stripped_spruce_log: #13, 159(1%)
minecraft.used.fishing_rod: #13, 53(2%)
minecraft.mined.green_shulker_box: #13, 36(1%)
minecraft.used.lightning_rod: #13, 56(1%)
minecraft.mined.redstone_torch: #13, 37(1%)
minecraft.picked_up.nether_gold_ore: #13, 63(1%)
minecraft.dropped.iron_block: #13, 123(1%)
minecraft.used.birch_sign: #13, 57(1%)
minecraft.used.birch_fence: #13, 74(1%)
minecraft.crafted.birch_boat: #13, 2(1%)
minecraft.dropped.poisonous_potato: #13, 1(2%)
minecraft.picked_up.dark_oak_stairs: #13, 47(1%)
minecraft.dropped.diamond_chestplate: #13, 1(2%)
minecraft.picked_up.polished_andesite_stairs: #13, 30(1%)
minecraft.picked_up.iron_leggings: #13, 6(1%)
minecraft.mined.powered_rail: #13, 109(1%)
minecraft.killed.horse: #13, 3(1%)
minecraft.used.prismarine_bricks: #13, 140(1%)
minecraft.picked_up.flower_pot: #13, 27(1%)
minecraft.mined.deepslate_tile_stairs: #13, 24(1%)
minecraft.dropped.red_mushroom: #13, 13(1%)
minecraft.killed.hoglin: #13, 5(1%)
minecraft.mined.spruce_sapling: #13, 7(1%)
minecraft.dropped.stone_hoe: #13, 1(2%)
minecraft.crafted.cobbled_deepslate_slab: #13, 110(1%)
minecraft.dropped.iron_nugget: #13, 400(1%)
minecraft.dropped.flowering_azalea: #13, 9(1%)
minecraft.crafted.birch_fence: #13, 54(1%)
minecraft.crafted.dispenser: #13, 63(1%)
minecraft.picked_up.spruce_wood: #13, 34(1%)
minecraft.dropped.wooden_axe: #13, 1(1%)
minecraft.crafted.yellow_terracotta: #13, 152(1%)
minecraft.crafted.paper: #13, 4218(1%)
minecraft.mined.bee_nest: #13, 7(1%)
minecraft.mined.small_dripleaf: #13, 4(1%)
minecraft.used.stripped_spruce_log: #13, 83(1%)
minecraft.used.lime_concrete_powder: #13, 130(1%)
minecraft.used.bread: #13, 63(1%)
minecraft.used.totem_of_undying: #13, 7(1%)
minecraft.mined.blue_bed: #13, 4(1%)
minecraft.picked_up.blue_bed: #13, 4(1%)
minecraft.mined.smooth_quartz_slab: #13, 14(1%)
minecraft.used.bee_nest: #13, 5(1%)
minecraft.used.packed_ice: #13, 724(1%)
minecraft.picked_up.crossbow: #13, 10(1%)
minecraft.crafted.lime_concrete_powder: #13, 128(1%)
minecraft.used.cut_copper_stairs: #13, 38(1%)
minecraft.picked_up.deepslate_brick_stairs: #13, 27(1%)
minecraft.picked_up.large_amethyst_bud: #13, 7(1%)
minecraft.mined.cut_copper_stairs: #13, 3(1%)
minecraft.crafted.deepslate_tile_wall: #13, 6(1%)
minecraft.picked_up.medium_amethyst_bud: #13, 11(1%)
minecraft.dropped.string: #13, 230(0%)
minecraft.dropped.red_dye: #13, 4(0%)
minecraft.dropped.elytra: #14, 11(3%)
minecraft.used.green_bed: #13, 4(0%)
minecraft.used.cyan_concrete_powder: #13, 92(0%)
minecraft.crafted.green_carpet: #13, 30(0%)
minecraft.dropped.deepslate_tile_slab: #13, 3(0%)
minecraft.picked_up.purple_stained_glass_pane: #13, 2(0%)
minecraft.used.oxidized_cut_copper: #13, 9(0%)
minecraft.used.polished_blackstone: #13, 82(0%)
minecraft.picked_up.chiseled_quartz_block: #13, 1(0%)
minecraft.used.ancient_debris: #13, 1(0%)
minecraft.dropped.blackstone: #13, 84(0%)
minecraft.mined.polished_blackstone_stairs: #13, 3(0%)
minecraft.used.mangrove_fence: #13, 4(0%)
minecraft.dropped.beetroot_seeds: #13, 2(0%)
minecraft.picked_up.magenta_shulker_box: #13, 4(0%)
minecraft.used.brick_stairs: #13, 2(0%)
minecraft.dropped.crimson_slab: #13, 1(0%)
minecraft.mined.quartz_block: #13, 16(0%)
minecraft.mined.purple_concrete: #13, 9(0%)
minecraft.mined.purple_bed: #13, 1(0%)
minecraft.crafted.crimson_fence: #13, 3(0%)
minecraft.used.polished_granite_slab: #13, 5(0%)
minecraft.dropped.spectral_arrow: #13, 11(0%)
minecraft.picked_up.blue_carpet: #13, 1(0%)
minecraft.picked_up.warped_hyphae: #13, 1(0%)
minecraft.crafted.honeycomb_block: #13, 1(0%)
minecraft.killed.evoker: #13, 1(0%)
minecraft.mined.powder_snow: #14, 49(3%)
minecraft.mined.chest: #14, 431(2%)
minecraft.custom.walk_on_water_one_cm: #15, 3629315(3%)
minecraft.picked_up.smooth_basalt: #14, 714(3%)
minecraft.mined.tuff: #14, 4002(2%)
minecraft.mined.gold_ore: #14, 183(3%)
minecraft.crafted.chain: #14, 291(2%)
minecraft.mined.furnace: #14, 59(2%)
minecraft.picked_up.furnace: #14, 61(2%)
minecraft.picked_up.deepslate_gold_ore: #14, 145(3%)
minecraft.picked_up.diorite: #14, 3751(2%)
minecraft.custom.open_shulker_box: #15, 37864(3%)
minecraft.used.birch_boat: #14, 6(2%)
minecraft.picked_up.bone: #14, 1443(2%)
minecraft.custom.target_hit: #14, 54(2%)
minecraft.mined.deepslate_diamond_ore: #14, 548(2%)
minecraft.picked_up.scaffolding: #14, 4561(2%)
minecraft.used.poppy: #14, 12(2%)
minecraft.picked_up.moss_block: #14, 2180(1%)
minecraft.used.scaffolding: #14, 4722(2%)
minecraft.mined.dispenser: #14, 32(2%)
minecraft.custom.walk_under_water_one_cm: #15, 6467982(2%)
minecraft.picked_up.deepslate_iron_ore: #14, 83(2%)
minecraft.broken.stone_axe: #14, 1(3%)
minecraft.crafted.mangrove_slab: #14, 78(2%)
minecraft.mined.birch_fence: #14, 23(2%)
minecraft.killed.shulker: #14, 66(2%)
minecraft.used.green_shulker_box: #14, 39(1%)
minecraft.crafted.white_shulker_box: #14, 5(2%)
minecraft.picked_up.purple_shulker_box: #14, 24(2%)
minecraft.crafted.deepslate_brick_stairs: #14, 29(1%)
minecraft.used.purple_shulker_box: #14, 26(2%)
minecraft.mined.purple_shulker_box: #14, 24(2%)
minecraft.used.diamond_sword: #14, 8247(1%)
minecraft.picked_up.oxidized_copper: #14, 367(1%)
minecraft.mined.rail: #14, 446(1%)
minecraft.mined.oxidized_copper: #14, 357(1%)
minecraft.custom.damage_resisted: #14, 1527(1%)
minecraft.custom.eat_cake_slice: #14, 3(1%)
minecraft.picked_up.polished_andesite_slab: #14, 69(1%)
minecraft.mined.iron_door: #14, 7(1%)
minecraft.crafted.oak_boat: #14, 4(1%)
minecraft.picked_up.suspicious_stew: #14, 3(1%)
minecraft.killed.endermite: #14, 2(2%)
minecraft.mined.piston: #14, 75(1%)
minecraft.crafted.magenta_shulker_box: #14, 1(1%)
minecraft.dropped.shears: #14, 11(1%)
minecraft.used.jungle_log: #14, 87(1%)
minecraft.mined.observer: #14, 82(1%)
minecraft.used.pumpkin_pie: #14, 225(1%)
minecraft.mined.smooth_stone_slab: #14, 27(1%)
minecraft.used.stone_stairs: #14, 121(1%)
minecraft.dropped.basalt: #14, 255(1%)
minecraft.used.powered_rail: #14, 335(1%)
minecraft.used.yellow_terracotta: #14, 149(1%)
minecraft.crafted.brewing_stand: #14, 5(1%)
minecraft.picked_up.observer: #14, 82(1%)
minecraft.crafted.cobblestone_slab: #14, 114(1%)
minecraft.crafted.powered_rail: #14, 234(1%)
minecraft.picked_up.nautilus_shell: #14, 3(1%)
minecraft.crafted.mangrove_stairs: #14, 20(1%)
minecraft.picked_up.stone_stairs: #14, 38(1%)
minecraft.used.smooth_quartz_slab: #14, 94(1%)
minecraft.used.pearlescent_froglight: #14, 33(1%)
minecraft.dropped.observer: #14, 8(1%)
minecraft.used.mangrove_stairs: #14, 15(1%)
minecraft.crafted.warped_button: #14, 7(1%)
minecraft.mined.nether_bricks: #14, 109(0%)
minecraft.used.amethyst_cluster: #14, 14(0%)
minecraft.crafted.leather_horse_armor: #14, 1(1%)
minecraft.mined.deepslate_tile_wall: #14, 5(0%)
minecraft.crafted.dark_oak_boat: #14, 2(1%)
minecraft.crafted.cauldron: #14, 19(0%)
minecraft.picked_up.cactus: #14, 444(0%)
minecraft.crafted.deepslate_tile_stairs: #14, 9(0%)
minecraft.picked_up.red_candle: #14, 3(1%)
minecraft.picked_up.black_dye: #14, 16(0%)
minecraft.crafted.dark_oak_fence_gate: #14, 11(0%)
minecraft.used.allium: #14, 1(1%)
minecraft.mined.prismarine: #14, 31(0%)
minecraft.picked_up.music_disc_wait: #14, 1(1%)
minecraft.picked_up.cooked_salmon: #14, 3(0%)
minecraft.dropped.firework_rocket: #14, 770(0%)
minecraft.picked_up.iron_axe: #14, 3(0%)
minecraft.used.cobbled_deepslate_wall: #14, 15(0%)
minecraft.used.bricks: #14, 47(0%)
minecraft.used.chiseled_stone_bricks: #14, 23(0%)
minecraft.picked_up.red_stained_glass: #14, 17(0%)
minecraft.crafted.polished_basalt: #14, 68(0%)
minecraft.used.purple_bed: #14, 3(0%)
minecraft.picked_up.sculk_shrieker: #14, 3(0%)
minecraft.crafted.cyan_concrete_powder: #14, 112(0%)
minecraft.used.medium_amethyst_bud: #14, 2(0%)
minecraft.picked_up.honey_bottle: #14, 4(0%)
minecraft.picked_up.red_stained_glass_pane: #14, 2(0%)
minecraft.used.purple_stained_glass: #14, 32(0%)
minecraft.used.magenta_shulker_box: #14, 4(0%)
minecraft.dropped.magenta_stained_glass: #14, 1(0%)
minecraft.dropped.sticky_piston: #14, 1(0%)
minecraft.mined.magenta_shulker_box: #14, 3(0%)
minecraft.dropped.glowstone_dust: #14, 6(0%)
minecraft.dropped.diamond_sword: #15, 6(3%)
minecraft.used.crimson_fence: #14, 2(0%)
minecraft.used.chiseled_quartz_block: #14, 1(0%)
minecraft.dropped.black_concrete: #14, 1(0%)
minecraft.dropped.light_gray_wool: #14, 1(0%)
minecraft.mined.black_carpet: #14, 2(0%)
minecraft.picked_up.green_carpet: #14, 3(0%)
minecraft.killed.pillager: #14, 21(0%)
minecraft.killed.zombified_piglin: #14, 6(0%)
minecraft.used.oak_fence: #15, 159(3%)
minecraft.picked_up.chest: #15, 612(2%)
minecraft.used.barrel: #15, 225(3%)
minecraft.used.lever: #15, 168(3%)
minecraft.mined.barrel: #15, 77(2%)
minecraft.picked_up.dispenser: #15, 99(3%)
minecraft.crafted.iron_axe: #15, 7(2%)
minecraft.custom.play_time: #16, 54205884(2%)
minecraft.custom.total_world_time: #16, 54205884(2%)
minecraft.picked_up.copper_ore: #15, 663(2%)
minecraft.dropped.torch: #15, 237(2%)
minecraft.killed_by.enderman: #15, 1(4%)
minecraft.picked_up.shulker_box: #15, 1374(2%)
minecraft.picked_up.white_bed: #15, 50(2%)
minecraft.used.shulker_box: #15, 1301(2%)
minecraft.mined.white_bed: #15, 45(2%)
minecraft.mined.shulker_box: #15, 1305(2%)
minecraft.mined.hopper: #15, 204(2%)
minecraft.used.oak_door: #15, 4(2%)
minecraft.crafted.diamond_shovel: #15, 5(2%)
minecraft.used.rail: #15, 1190(2%)
minecraft.picked_up.potion: #15, 52(1%)
minecraft.picked_up.end_rod: #15, 71(2%)
minecraft.used.oak_sign: #15, 52(1%)
minecraft.picked_up.red_mushroom: #15, 149(2%)
minecraft.picked_up.diamond_block: #15, 68(1%)
minecraft.picked_up.apple: #15, 109(1%)
minecraft.picked_up.oak_sign: #15, 33(1%)
minecraft.used.tripwire_hook: #15, 11(2%)
minecraft.picked_up.iron_ingot: #15, 708(1%)
minecraft.mined.stone_slab: #15, 223(1%)
minecraft.picked_up.poisonous_potato: #15, 3(2%)
minecraft.picked_up.rail: #15, 678(1%)
minecraft.mined.redstone_lamp: #15, 13(2%)
minecraft.mined.netherrack: #15, 20848(1%)
minecraft.crafted.coarse_dirt: #15, 556(1%)
minecraft.picked_up.dark_prismarine: #15, 62(1%)
minecraft.picked_up.chain: #15, 54(1%)
minecraft.used.oak_stairs: #15, 39(1%)
minecraft.custom.interact_with_furnace: #16, 1774(4%)
minecraft.used.minecart: #15, 31(1%)
minecraft.mined.stone_brick_stairs: #15, 29(1%)
minecraft.used.stone_brick_slab: #15, 244(1%)
minecraft.crafted.grindstone: #15, 15(1%)
minecraft.picked_up.amethyst_cluster: #15, 80(1%)
minecraft.used.iron_bars: #15, 214(1%)
minecraft.mined.honey_block: #15, 17(1%)
minecraft.dropped.netherite_ingot: #15, 1(1%)
minecraft.used.suspicious_stew: #15, 2(1%)
minecraft.mined.purpur_block: #15, 46(1%)
minecraft.mined.oak_door: #15, 1(1%)
minecraft.used.mangrove_slab: #15, 32(1%)
minecraft.used.chicken: #15, 1(1%)
minecraft.mined.lime_concrete_powder: #15, 2(1%)
minecraft.crafted.scaffolding: #15, 678(1%)
minecraft.picked_up.deepslate_tile_stairs: #15, 28(1%)
minecraft.crafted.oak_button: #15, 5(1%)
minecraft.crafted.shears: #15, 58(1%)
minecraft.mined.purpur_slab: #15, 3(1%)
minecraft.crafted.leather_helmet: #15, 1(1%)
minecraft.crafted.oak_pressure_plate: #15, 1(1%)
minecraft.picked_up.light_blue_shulker_box: #15, 71(0%)
minecraft.picked_up.clay_ball: #15, 840(0%)
minecraft.used.pink_shulker_box: #15, 11(0%)
minecraft.picked_up.nether_bricks: #15, 110(0%)
minecraft.used.cooked_salmon: #15, 6(1%)
minecraft.crafted.deepslate_brick_slab: #15, 20(0%)
minecraft.mined.bricks: #15, 14(0%)
minecraft.dropped.dark_oak_sapling: #15, 9(0%)
minecraft.used.deepslate_brick_stairs: #15, 73(0%)
minecraft.mined.large_amethyst_bud: #15, 7(0%)
minecraft.mined.lily_pad: #15, 2(1%)
minecraft.mined.fern: #15, 39(0%)
minecraft.crafted.purple_stained_glass: #15, 120(0%)
minecraft.dropped.sweet_berries: #15, 13(0%)
minecraft.mined.mangrove_leaves: #15, 215(0%)
minecraft.picked_up.ochre_froglight: #15, 10(0%)
minecraft.dropped.grass: #15, 2(0%)
minecraft.crafted.wooden_sword: #15, 6(0%)
minecraft.used.grass: #15, 26(0%)
minecraft.used.crimson_slab: #15, 47(0%)
minecraft.picked_up.green_wool: #15, 15(0%)
minecraft.picked_up.polished_blackstone_stairs: #15, 4(0%)
minecraft.used.black_bed: #15, 1(0%)
minecraft.used.red_carpet: #15, 20(0%)
minecraft.picked_up.purple_bed: #15, 1(0%)
minecraft.crafted.tnt: #15, 100(0%)
minecraft.mined.small_amethyst_bud: #15, 6(0%)
minecraft.used.purple_concrete_powder: #15, 8(0%)
minecraft.used.jungle_leaves: #15, 4(0%)
minecraft.crafted.purple_concrete_powder: #15, 8(0%)
minecraft.crafted.candle: #15, 24(0%)
minecraft.crafted.gold_nugget: #15, 54(0%)
minecraft.picked_up.prismarine_shard: #15, 6(0%)
minecraft.used.raw_copper_block: #15, 1(0%)
minecraft.picked_up.small_amethyst_bud: #15, 2(0%)
minecraft.picked_up.pink_wool: #15, 1(0%)
minecraft.crafted.polished_blackstone_bricks: #15, 1(0%)
minecraft.crafted.black_carpet: #15, 3(0%)
minecraft.killed.drowned: #15, 115(0%)
minecraft.killed.vindicator: #15, 2(0%)
minecraft.custom.swim_one_cm: #16, 2997605(2%)
minecraft.picked_up.torch: #16, 2819(2%)
minecraft.mined.crafting_table: #16, 143(2%)
minecraft.custom.leave_game: #17, 868(2%)
minecraft.killed_by.vex: #16, 6(3%)
minecraft.used.chest: #16, 828(2%)
minecraft.dropped.diamond_shovel: #16, 4(2%)
minecraft.picked_up.barrel: #16, 78(2%)
minecraft.custom.sprint_one_cm: #17, 85756426(3%)
minecraft.crafted.barrel: #16, 153(2%)
minecraft.picked_up.stick: #16, 2065(2%)
minecraft.mined.copper_ore: #16, 1182(2%)
minecraft.used.chain: #16, 222(2%)
minecraft.used.white_bed: #16, 58(2%)
minecraft.picked_up.raw_iron: #16, 1684(2%)
minecraft.picked_up.deepslate: #16, 8204(2%)
minecraft.crafted.iron_bars: #16, 560(2%)
minecraft.crafted.diamond_boots: #16, 3(2%)
minecraft.mined.birch_log: #16, 1642(1%)
minecraft.crafted.diamond_hoe: #16, 2(2%)
minecraft.used.coal_ore: #16, 386(1%)
minecraft.picked_up.birch_log: #16, 1649(1%)
minecraft.picked_up.deepslate_tiles: #16, 158(1%)
minecraft.picked_up.lever: #16, 63(1%)
minecraft.used.cactus: #16, 68(2%)
minecraft.picked_up.iron_door: #16, 7(1%)
minecraft.used.andesite: #16, 827(1%)
minecraft.mined.emerald_ore: #16, 11(1%)
minecraft.crafted.glass: #16, 3385(1%)
minecraft.mined.iron_bars: #16, 35(1%)
minecraft.used.redstone_torch: #16, 157(1%)
minecraft.killed.sheep: #16, 11(1%)
minecraft.killed.phantom: #16, 10(1%)
minecraft.mined.andesite_stairs: #16, 6(2%)
minecraft.mined.oak_stairs: #16, 17(1%)
minecraft.mined.scaffolding: #16, 1056(1%)
minecraft.used.lectern: #16, 95(1%)
minecraft.mined.large_fern: #16, 36(1%)
minecraft.dropped.iron_sword: #16, 2(1%)
minecraft.picked_up.powered_rail: #16, 127(1%)
minecraft.mined.red_terracotta: #16, 323(1%)
minecraft.mined.repeater: #16, 40(1%)
minecraft.mined.smooth_quartz_stairs: #16, 10(1%)
minecraft.picked_up.iron_boots: #16, 5(1%)
minecraft.mined.polished_deepslate: #16, 72(1%)
minecraft.mined.podzol: #16, 259(1%)
minecraft.mined.stone_stairs: #16, 18(1%)
minecraft.dropped.red_shulker_box: #16, 1(1%)
minecraft.mined.oak_wall_sign: #16, 6(1%)
minecraft.picked_up.purpur_block: #16, 36(1%)
minecraft.dropped.golden_helmet: #16, 4(1%)
minecraft.dropped.golden_chestplate: #16, 3(1%)
minecraft.crafted.green_shulker_box: #16, 2(1%)
minecraft.used.hay_block: #16, 8(1%)
minecraft.picked_up.bee_nest: #16, 5(1%)
minecraft.mined.mangrove_slab: #16, 8(1%)
minecraft.picked_up.music_disc_strad: #16, 1(1%)
minecraft.picked_up.deepslate_tile_slab: #16, 26(1%)
minecraft.picked_up.purpur_slab: #16, 3(1%)
minecraft.mined.stone_brick_slab: #16, 23(1%)
minecraft.picked_up.smooth_quartz_slab: #16, 23(1%)
minecraft.crafted.lime_stained_glass_pane: #16, 16(1%)
minecraft.dropped.bone_meal: #16, 132(0%)
minecraft.picked_up.pink_shulker_box: #16, 12(1%)
minecraft.mined.cobbled_deepslate_stairs: #16, 5(1%)
minecraft.mined.cobblestone_wall: #16, 9(1%)
minecraft.picked_up.lily_pad: #16, 4(1%)
minecraft.mined.pink_shulker_box: #16, 10(0%)
minecraft.picked_up.acacia_boat: #16, 1(1%)
minecraft.dropped.white_bed: #16, 1(1%)
minecraft.picked_up.oak_button: #16, 1(1%)
minecraft.mined.oak_fence_gate: #16, 1(1%)
minecraft.picked_up.slime_ball: #16, 141(0%)
minecraft.used.crimson_trapdoor: #16, 14(0%)
minecraft.custom.fill_cauldron: #16, 4(0%)
minecraft.picked_up.pufferfish: #16, 2(0%)
minecraft.picked_up.oak_fence_gate: #16, 1(0%)
minecraft.used.nether_wart: #16, 36(0%)
minecraft.mined.infested_stone: #16, 1(0%)
minecraft.picked_up.cobbled_deepslate_slab: #16, 32(0%)
minecraft.crafted.crimson_trapdoor: #16, 12(0%)
minecraft.dropped.glow_ink_sac: #16, 4(0%)
minecraft.picked_up.jungle_sapling: #16, 11(0%)
minecraft.mined.stripped_oak_log: #16, 42(0%)
minecraft.picked_up.purpur_stairs: #16, 4(0%)
minecraft.crafted.light_gray_carpet: #16, 21(0%)
minecraft.crafted.crimson_slab: #16, 66(0%)
minecraft.crafted.jungle_slab: #16, 12(0%)
minecraft.mined.cyan_carpet: #16, 1(0%)
minecraft.picked_up.lava_bucket: #16, 1(0%)
minecraft.crafted.chiseled_stone_bricks: #16, 12(0%)
minecraft.mined.lime_wool: #16, 1(0%)
minecraft.dropped.light_gray_terracotta: #16, 1(0%)
minecraft.picked_up.light_blue_stained_glass_pane: #16, 1(0%)
minecraft.picked_up.jungle_leaves: #16, 5(0%)
minecraft.used.fern: #16, 1(0%)
minecraft.dropped.nether_quartz_ore: #16, 1(0%)
minecraft.dropped.deepslate_bricks: #16, 1(0%)
minecraft.used.end_stone: #16, 15(0%)
minecraft.dropped.clay: #16, 2(0%)
minecraft.used.small_amethyst_bud: #16, 1(0%)
minecraft.picked_up.black_carpet: #16, 2(0%)
minecraft.used.black_carpet: #16, 2(0%)
minecraft.picked_up.crafting_table: #17, 155(2%)
minecraft.crafted.oak_fence: #17, 144(3%)
minecraft.mined.poppy: #17, 75(2%)
minecraft.mined.stone: #17, 86068(2%)
minecraft.picked_up.tuff: #17, 3041(2%)
minecraft.picked_up.red_shulker_box: #17, 197(2%)
minecraft.used.red_shulker_box: #17, 205(2%)
minecraft.mined.deepslate: #17, 22355(2%)
minecraft.mined.deepslate_lapis_ore: #17, 93(2%)
minecraft.crafted.iron_ingot: #17, 8396(1%)
minecraft.picked_up.lead: #17, 57(1%)
minecraft.picked_up.iron_helmet: #17, 3(2%)
minecraft.used.stone: #17, 12830(1%)
minecraft.custom.enchant_item: #17, 35(2%)
minecraft.picked_up.water_bucket: #17, 18(1%)
minecraft.crafted.bucket: #17, 133(1%)
minecraft.killed.wandering_trader: #17, 3(2%)
minecraft.picked_up.brown_mushroom: #17, 160(2%)
minecraft.picked_up.blue_concrete_powder: #17, 20(2%)
minecraft.mined.polished_andesite: #17, 65(1%)
minecraft.picked_up.stone_slab: #17, 254(1%)
minecraft.mined.sand: #17, 18724(1%)
minecraft.picked_up.dragon_head: #17, 3(2%)
minecraft.picked_up.minecart: #17, 34(1%)
minecraft.used.hopper: #17, 346(1%)
minecraft.picked_up.tripwire_hook: #17, 5(1%)
