stat, rank, value, (percentage) 
minecraft.used.written_book: #1, 31541(69%)
minecraft.crafted.lime_carpet: #16, 3(0%)
minecraft.used.lime_stained_glass: #16, 8(0%)
minecraft.crafted.air: #16, 0(0%)
minecraft.used.item_frame: #17, 257(2%)
minecraft.crafted.diamond_pickaxe: #17, 11(2%)
minecraft.picked_up.white_bed: #17, 74(2%)
minecraft.killed_by.creeper: #17, 3(2%)
minecraft.mined.crimson_fungus: #17, 19(2%)
minecraft.dropped.firework_rocket: #17, 478(1%)
minecraft.dropped.diamond_sword: #17, 4(1%)
minecraft.crafted.iron_axe: #17, 4(1%)
minecraft.mined.shroomlight: #17, 120(1%)
minecraft.killed.piglin: #17, 25(1%)
minecraft.picked_up.oak_sapling: #17, 737(1%)
minecraft.picked_up.stone_bricks: #17, 1049(1%)
minecraft.used.oak_slab: #17, 199(1%)
minecraft.crafted.dark_oak_planks: #17, 2380(1%)
minecraft.dropped.diamond_block: #17, 35(1%)
minecraft.picked_up.yellow_shulker_box: #17, 59(1%)
minecraft.mined.spruce_log: #17, 1556(1%)
minecraft.mined.stone_bricks: #17, 838(1%)
minecraft.picked_up.nether_quartz_ore: #17, 406(1%)
minecraft.mined.scaffolding: #17, 991(1%)
minecraft.picked_up.basalt: #17, 1385(1%)
minecraft.crafted.iron_nugget: #17, 2021(1%)
minecraft.used.yellow_shulker_box: #17, 58(1%)
minecraft.dropped.netherite_pickaxe: #17, 2(1%)
minecraft.dropped.player_head: #17, 20(1%)
minecraft.picked_up.polished_blackstone_slab: #17, 71(1%)
minecraft.picked_up.brown_mushroom: #17, 119(1%)
minecraft.crafted.lantern: #17, 152(1%)
minecraft.used.white_concrete: #17, 2613(1%)
minecraft.mined.cyan_shulker_box: #17, 23(1%)
minecraft.crafted.composter: #17, 26(1%)
minecraft.picked_up.carrot: #17, 959(1%)
minecraft.mined.jungle_sign: #17, 1(1%)
minecraft.picked_up.red_concrete: #17, 155(1%)
minecraft.killed_by.skeleton: #17, 1(1%)
minecraft.picked_up.smooth_stone: #17, 330(1%)
minecraft.mined.basalt: #17, 1438(1%)
minecraft.custom.interact_with_loom: #17, 7(1%)
minecraft.used.stonecutter: #17, 21(1%)
minecraft.dropped.string: #17, 130(1%)
minecraft.used.spruce_slab: #17, 331(1%)
minecraft.crafted.oak_door: #17, 3(1%)
minecraft.crafted.spruce_slab: #17, 528(1%)
minecraft.picked_up.dark_oak_slab: #17, 65(1%)
minecraft.used.glowstone: #17, 91(0%)
minecraft.picked_up.gold_block: #17, 54(0%)
minecraft.crafted.shears: #17, 72(0%)
minecraft.crafted.anvil: #17, 20(0%)
minecraft.used.netherite_sword: #17, 2965(0%)
minecraft.crafted.black_shulker_box: #17, 1(0%)
minecraft.crafted.black_concrete_powder: #17, 608(0%)
minecraft.dropped.oak_log: #17, 18(0%)
minecraft.crafted.birch_slab: #17, 108(0%)
minecraft.picked_up.bee_nest: #17, 2(0%)
minecraft.mined.gold_block: #17, 26(0%)
minecraft.used.pumpkin_seeds: #17, 7(0%)
minecraft.dropped.ender_pearl: #17, 1234(0%)
minecraft.used.white_banner: #17, 3(0%)
minecraft.crafted.tripwire_hook: #17, 10(0%)
minecraft.picked_up.iron_axe: #17, 1(0%)
minecraft.mined.bamboo: #17, 44(0%)
minecraft.used.birch_sapling: #17, 37(0%)
minecraft.crafted.polished_blackstone: #17, 268(0%)
minecraft.crafted.quartz_block: #17, 570(0%)
minecraft.crafted.nether_brick_slab: #17, 30(0%)
minecraft.mined.smooth_stone: #17, 71(0%)
minecraft.crafted.polished_blackstone_slab: #17, 60(0%)
minecraft.crafted.brewing_stand: #17, 3(0%)
minecraft.used.quartz_stairs: #17, 67(0%)
minecraft.used.iron_hoe: #17, 81(0%)
minecraft.used.polished_diorite: #17, 27(0%)
minecraft.used.nether_wart_block: #17, 28(0%)
minecraft.mined.stone_brick_wall: #17, 5(0%)
minecraft.mined.fern: #17, 9(0%)
minecraft.picked_up.spruce_wood: #17, 1(0%)
minecraft.used.magma_block: #17, 80(0%)
minecraft.mined.spruce_wood: #17, 1(0%)
minecraft.used.smooth_stone: #17, 166(0%)
minecraft.picked_up.stripped_birch_log: #17, 7(0%)
minecraft.dropped.wheat: #17, 7(0%)
minecraft.picked_up.smooth_quartz_slab: #17, 15(0%)
minecraft.picked_up.dark_oak_button: #17, 1(0%)
minecraft.picked_up.cornflower: #17, 23(0%)
minecraft.picked_up.white_stained_glass_pane: #17, 5(0%)
minecraft.picked_up.cyan_wool: #17, 7(0%)
minecraft.crafted.blackstone_stairs: #17, 4(0%)
minecraft.picked_up.lime_wool: #17, 10(0%)
minecraft.used.birch_fence_gate: #17, 2(0%)
minecraft.mined.nether_wart: #17, 63(0%)
minecraft.crafted.smoker: #17, 1(0%)
minecraft.used.polished_blackstone_stairs: #17, 7(0%)
minecraft.used.polished_blackstone_brick_wall: #17, 1(0%)
minecraft.used.podzol: #17, 28(0%)
minecraft.picked_up.rabbit: #17, 2(0%)
minecraft.mined.brown_wool: #17, 1(0%)
minecraft.picked_up.lime_carpet: #17, 2(0%)
minecraft.used.brown_concrete_powder: #17, 12(0%)
minecraft.dropped.weeping_vines: #17, 1(0%)
minecraft.mined.lime_carpet: #17, 1(0%)
minecraft.used.blackstone_stairs: #17, 4(0%)
minecraft.crafted.orange_stained_glass: #17, 8(0%)
minecraft.used.gray_wool: #17, 10(0%)
minecraft.picked_up.cyan_stained_glass: #17, 9(0%)
minecraft.mined.cyan_stained_glass: #17, 7(0%)
minecraft.dropped.snowball: #17, 2(0%)
minecraft.picked_up.sandstone_wall: #17, 1(0%)
minecraft.used.brown_terracotta: #17, 8(0%)
minecraft.crafted.light_blue_stained_glass: #17, 8(0%)
minecraft.mined.prismarine_bricks: #17, 2(0%)
minecraft.crafted.crafting_table: #18, 44(2%)
minecraft.picked_up.diamond_axe: #18, 9(2%)
minecraft.picked_up.netherite_sword: #18, 8(2%)
minecraft.dropped.diamond_pickaxe: #18, 5(1%)
minecraft.crafted.enchanting_table: #18, 1(1%)
minecraft.custom.player_kills: #18, 14(1%)
minecraft.used.glass: #18, 833(1%)
minecraft.picked_up.shroomlight: #18, 119(1%)
minecraft.used.diorite: #18, 225(1%)
minecraft.picked_up.iron_door: #18, 6(1%)
minecraft.crafted.bucket: #18, 58(1%)
minecraft.picked_up.apple: #18, 74(1%)
minecraft.mined.sugar_cane: #18, 778(1%)
minecraft.mined.redstone_block: #18, 37(1%)
minecraft.mined.rail: #18, 268(1%)
minecraft.crafted.iron_helmet: #18, 2(1%)
minecraft.mined.spruce_trapdoor: #18, 117(1%)
minecraft.picked_up.terracotta: #18, 3295(1%)
minecraft.dropped.stone: #18, 2454(1%)
minecraft.mined.damaged_anvil: #18, 2(1%)
minecraft.crafted.spruce_trapdoor: #18, 278(1%)
minecraft.used.shroomlight: #18, 65(1%)
minecraft.picked_up.damaged_anvil: #18, 2(1%)
minecraft.picked_up.chain: #18, 62(1%)
minecraft.killed_by.ravager: #18, 1(1%)
minecraft.used.tripwire_hook: #18, 5(1%)
minecraft.used.sand: #18, 2305(1%)
minecraft.picked_up.iron_bars: #18, 68(1%)
minecraft.mined.cyan_terracotta: #18, 303(1%)
minecraft.picked_up.polished_andesite_slab: #18, 70(1%)
minecraft.picked_up.porkchop: #18, 13(1%)
minecraft.used.iron_door: #18, 6(1%)
minecraft.crafted.paper: #18, 4228(1%)
minecraft.used.black_concrete: #18, 447(1%)
minecraft.picked_up.bucket: #18, 12(1%)
minecraft.mined.white_concrete: #18, 1003(0%)
minecraft.dropped.written_book: #18, 4(1%)
minecraft.crafted.iron_bars: #18, 176(0%)
minecraft.crafted.spruce_fence: #18, 117(0%)
minecraft.dropped.flint_and_steel: #18, 1(1%)
minecraft.picked_up.sugar_cane: #18, 1455(0%)
minecraft.mined.cobblestone_stairs: #18, 7(1%)
minecraft.crafted.cobblestone_stairs: #18, 20(1%)
minecraft.crafted.oak_fence: #18, 72(0%)
minecraft.mined.spruce_leaves: #18, 638(0%)
minecraft.used.spruce_door: #18, 3(0%)
minecraft.killed.pig: #18, 4(0%)
minecraft.used.cobblestone_stairs: #18, 15(0%)
minecraft.crafted.lime_shulker_box: #18, 1(0%)
minecraft.picked_up.rose_bush: #18, 99(0%)
minecraft.picked_up.cobblestone_slab: #18, 35(0%)
minecraft.used.sea_lantern: #18, 200(0%)
minecraft.picked_up.wet_sponge: #18, 48(0%)
minecraft.mined.flower_pot: #18, 1(0%)
minecraft.picked_up.shield: #18, 1(0%)
minecraft.mined.red_carpet: #18, 6(0%)
minecraft.custom.target_hit: #18, 39(0%)
minecraft.picked_up.red_carpet: #18, 10(0%)
minecraft.dropped.oak_sign: #18, 3(0%)
minecraft.used.polished_andesite_slab: #18, 49(0%)
minecraft.used.stone_pressure_plate: #18, 5(0%)
minecraft.mined.white_stained_glass_pane: #18, 5(0%)
minecraft.used.netherite_shovel: #18, 5180(0%)
minecraft.mined.white_stained_glass: #18, 20(0%)
minecraft.mined.magma_block: #18, 147(0%)
minecraft.picked_up.paper: #18, 220(0%)
minecraft.picked_up.stone_sword: #18, 2(0%)
minecraft.picked_up.book: #18, 83(0%)
minecraft.crafted.hay_block: #18, 14(0%)
minecraft.mined.nether_brick_slab: #18, 6(0%)
minecraft.picked_up.white_stained_glass: #18, 20(0%)
minecraft.mined.polished_blackstone_stairs: #18, 3(0%)
minecraft.used.sponge: #18, 17(0%)
minecraft.mined.smooth_quartz_stairs: #18, 6(0%)
minecraft.dropped.chest: #18, 2(0%)
minecraft.picked_up.polished_blackstone_stairs: #18, 3(0%)
minecraft.crafted.green_carpet: #18, 15(0%)
minecraft.crafted.gold_ingot: #18, 918(0%)
minecraft.crafted.birch_stairs: #18, 8(0%)
minecraft.mined.purple_carpet: #18, 1(0%)
minecraft.used.orange_concrete: #18, 20(0%)
minecraft.used.polished_blackstone_slab: #18, 37(0%)
minecraft.mined.stripped_birch_log: #18, 5(0%)
minecraft.mined.wet_sponge: #18, 13(0%)
minecraft.mined.polished_diorite: #18, 4(0%)
minecraft.crafted.crimson_slab: #18, 6(0%)
minecraft.used.oak_button: #18, 1(0%)
minecraft.used.snowball: #18, 10(0%)
minecraft.used.chiseled_polished_blackstone: #18, 4(0%)
minecraft.mined.brown_carpet: #18, 1(0%)
minecraft.dropped.light_gray_terracotta: #18, 1(0%)
minecraft.dropped.spruce_sign: #18, 1(0%)
minecraft.crafted.bone_block: #18, 85(0%)
minecraft.dropped.smooth_stone_slab: #18, 3(0%)
minecraft.mined.light_blue_concrete: #18, 11(0%)
minecraft.picked_up.podzol: #18, 30(0%)
minecraft.crafted.lime_stained_glass: #18, 16(0%)
minecraft.picked_up.blaze_powder: #18, 1(0%)
minecraft.used.sweet_berries: #18, 6(0%)
minecraft.mined.red_stained_glass: #18, 1(0%)
minecraft.crafted.cyan_carpet: #18, 3(0%)
minecraft.mined.light_gray_wool: #18, 1(0%)
minecraft.crafted.enchanted_book: #18, 2(0%)
minecraft.used.light_blue_carpet: #18, 1(0%)
minecraft.dropped.cooked_porkchop: #18, 3(0%)
minecraft.used.lime_carpet: #18, 1(0%)
minecraft.picked_up.prismarine_bricks: #18, 2(0%)
minecraft.custom.interact_with_anvil: #19, 246(2%)
minecraft.picked_up.leather_boots: #19, 8(2%)
minecraft.crafted.diamond_block: #19, 185(2%)
minecraft.used.sugar_cane: #19, 215(1%)
minecraft.picked_up.firework_rocket: #19, 1722(1%)
minecraft.mined.chipped_anvil: #19, 6(1%)
minecraft.used.ladder: #19, 136(1%)
minecraft.crafted.stick: #19, 7839(1%)
minecraft.picked_up.elytra: #19, 19(1%)
minecraft.used.oak_boat: #19, 17(1%)
minecraft.picked_up.oak_boat: #19, 17(1%)
minecraft.crafted.ladder: #19, 144(1%)
minecraft.used.netherrack: #19, 2935(1%)
minecraft.picked_up.flint_and_steel: #19, 4(1%)
minecraft.used.diamond_sword: #19, 4100(1%)
minecraft.picked_up.polished_blackstone: #19, 86(1%)
minecraft.crafted.barrel: #19, 78(1%)
minecraft.picked_up.bone_meal: #19, 445(1%)
minecraft.picked_up.ladder: #19, 69(1%)
minecraft.picked_up.iron_chestplate: #19, 2(1%)
minecraft.custom.interact_with_brewingstand: #19, 78(1%)
minecraft.dropped.writable_book: #19, 2(1%)
minecraft.mined.nether_quartz_ore: #19, 959(1%)
minecraft.used.chipped_anvil: #19, 3(1%)
minecraft.picked_up.filled_map: #19, 40(1%)
minecraft.mined.campfire: #19, 13(1%)
minecraft.crafted.oak_boat: #19, 3(1%)
minecraft.dropped.leather_leggings: #19, 3(1%)
minecraft.picked_up.diamond_shovel: #19, 7(1%)
minecraft.killed.wandering_trader: #19, 2(1%)
minecraft.picked_up.totem_of_undying: #19, 4(1%)
minecraft.mined.bell: #19, 2(1%)
minecraft.picked_up.cactus: #19, 157(1%)
minecraft.dropped.torch: #19, 131(1%)
minecraft.picked_up.nether_wart_block: #19, 390(1%)
minecraft.picked_up.spruce_trapdoor: #19, 126(1%)
minecraft.crafted.scaffolding: #19, 252(1%)
minecraft.killed.trader_llama: #19, 3(1%)
minecraft.mined.nether_wart_block: #19, 340(1%)
minecraft.used.golden_carrot: #19, 409(1%)
minecraft.dropped.bone_meal: #19, 135(1%)
minecraft.picked_up.ender_pearl: #19, 2086(0%)
minecraft.used.hay_block: #19, 10(1%)
minecraft.mined.redstone_torch: #19, 11(0%)
minecraft.dropped.elytra: #19, 1(1%)
minecraft.killed.magma_cube: #19, 158(0%)
minecraft.picked_up.cyan_terracotta: #19, 303(0%)
minecraft.picked_up.enchanted_book: #19, 10(0%)
minecraft.used.oak_stairs: #19, 16(0%)
minecraft.picked_up.white_banner: #19, 8(0%)
minecraft.dropped.oak_planks: #19, 19(0%)
minecraft.mined.crimson_nylium: #19, 43(0%)
minecraft.used.pumpkin: #19, 28(0%)
minecraft.picked_up.golden_carrot: #19, 158(0%)
minecraft.mined.crimson_stem: #19, 71(0%)
minecraft.picked_up.crimson_fungus: #19, 19(0%)
minecraft.used.polished_blackstone: #19, 143(0%)
minecraft.picked_up.bamboo: #19, 614(0%)
minecraft.dropped.shulker_box: #19, 5(0%)
minecraft.mined.dragon_wall_head: #19, 1(0%)
minecraft.picked_up.cobblestone_stairs: #19, 6(0%)
minecraft.crafted.glass: #19, 1035(0%)
minecraft.crafted.iron_door: #19, 3(0%)
minecraft.crafted.brown_carpet: #19, 24(0%)
minecraft.mined.mushroom_stem: #19, 31(0%)
minecraft.crafted.yellow_shulker_box: #19, 1(0%)
minecraft.crafted.stone_hoe: #19, 1(0%)
minecraft.picked_up.lectern: #19, 17(0%)
minecraft.used.bamboo: #19, 33(0%)
minecraft.picked_up.feather: #19, 28(0%)
minecraft.mined.lectern: #19, 16(0%)
minecraft.dropped.water_bucket: #19, 1(0%)
minecraft.mined.red_wool: #19, 7(0%)
minecraft.picked_up.dragon_head: #19, 1(0%)
minecraft.used.black_concrete_powder: #19, 332(0%)
minecraft.used.oak_leaves: #19, 472(0%)
minecraft.picked_up.polished_andesite: #19, 49(0%)
minecraft.used.end_rod: #19, 30(0%)
minecraft.picked_up.light_blue_shulker_box: #19, 13(0%)
minecraft.dropped.flint: #19, 25(0%)
minecraft.picked_up.dark_oak_sign: #19, 4(0%)
minecraft.mined.light_blue_shulker_box: #19, 13(0%)
minecraft.used.brown_carpet: #19, 14(0%)
minecraft.picked_up.trident: #19, 1(0%)
minecraft.crafted.iron_block: #19, 390(0%)
minecraft.mined.polished_andesite: #19, 33(0%)
minecraft.picked_up.cod: #19, 58(0%)
minecraft.used.cactus: #19, 15(0%)
minecraft.picked_up.magma_block: #19, 144(0%)
minecraft.used.light_gray_concrete: #19, 112(0%)
minecraft.picked_up.spruce_button: #19, 2(0%)
minecraft.used.red_carpet: #19, 32(0%)
minecraft.picked_up.oak_fence_gate: #19, 2(0%)
minecraft.dropped.soul_sand: #19, 11(0%)
minecraft.crafted.green_dye: #19, 24(0%)
minecraft.picked_up.melon_slice: #19, 64(0%)
minecraft.crafted.player_head: #19, 15(0%)
minecraft.mined.gray_wool: #19, 5(0%)
minecraft.picked_up.smooth_quartz_stairs: #19, 6(0%)
minecraft.dropped.item_frame: #19, 1(0%)
minecraft.crafted.flower_pot: #19, 6(0%)
minecraft.dropped.arrow: #19, 84(0%)
minecraft.crafted.sugar: #19, 16(0%)
minecraft.crafted.stone_button: #19, 41(0%)
minecraft.dropped.oak_slab: #19, 1(0%)
minecraft.dropped.white_concrete: #19, 2(0%)
minecraft.used.brown_mushroom: #19, 1(0%)
minecraft.crafted.loom: #19, 1(0%)
minecraft.picked_up.light_blue_carpet: #19, 1(0%)
minecraft.crafted.emerald: #19, 297(0%)
minecraft.crafted.blaze_powder: #19, 24(0%)
minecraft.used.snow_block: #19, 25(0%)
minecraft.custom.traded_with_villager: #19, 365(0%)
minecraft.used.smooth_quartz_stairs: #19, 6(0%)
minecraft.crafted.spruce_button: #19, 1(0%)
minecraft.picked_up.bread: #19, 3(0%)
minecraft.dropped.ink_sac: #19, 1(0%)
minecraft.mined.purple_concrete: #19, 1(0%)
minecraft.crafted.pink_dye: #19, 2(0%)
minecraft.used.polished_granite: #19, 2(0%)
minecraft.picked_up.blue_wool: #19, 2(0%)
minecraft.crafted.brick: #19, 56(0%)
minecraft.mined.snow: #19, 21(0%)
minecraft.used.red_stained_glass: #19, 1(0%)
minecraft.crafted.bricks: #19, 1(0%)
minecraft.custom.sneak_time: #20, 2058341(2%)
minecraft.custom.walk_one_cm: #20, 73866347(2%)
minecraft.custom.sprint_one_cm: #20, 65784235(2%)
minecraft.custom.crouch_one_cm: #20, 6709356(2%)
minecraft.custom.interact_with_crafting_table: #20, 1816(2%)
minecraft.custom.open_shulker_box: #20, 12748(1%)
minecraft.picked_up.oak_sign: #20, 65(1%)
minecraft.custom.interact_with_furnace: #20, 776(1%)
minecraft.crafted.oak_planks: #20, 4759(1%)
minecraft.crafted.iron_ingot: #20, 7079(1%)
minecraft.picked_up.diamond_boots: #20, 11(1%)
minecraft.mined.oak_planks: #20, 129(1%)
minecraft.picked_up.writable_book: #20, 5(1%)
minecraft.picked_up.dirt: #20, 16392(1%)
minecraft.killed_by.player: #20, 14(1%)
minecraft.picked_up.water_bucket: #20, 9(1%)
minecraft.picked_up.chipped_anvil: #20, 6(1%)
minecraft.mined.spruce_stairs: #20, 44(1%)
minecraft.mined.glowstone: #20, 108(1%)
minecraft.used.firework_rocket: #20, 236(1%)
minecraft.picked_up.lead: #20, 38(1%)
minecraft.crafted.white_bed: #20, 5(1%)
minecraft.picked_up.stone: #20, 27498(1%)
minecraft.used.dirt: #20, 6827(1%)
minecraft.mined.hopper: #20, 99(1%)
minecraft.picked_up.magma_cream: #20, 41(1%)
minecraft.picked_up.netherrack: #20, 8761(1%)
minecraft.picked_up.spruce_log: #20, 1617(1%)
minecraft.used.enchanting_table: #20, 1(1%)
minecraft.picked_up.smooth_stone_slab: #20, 228(1%)
minecraft.mined.iron_bars: #20, 38(1%)
minecraft.picked_up.white_concrete: #20, 838(1%)
minecraft.mined.nether_gold_ore: #20, 55(1%)
minecraft.used.netherite_pickaxe: #20, 39187(1%)
minecraft.picked_up.flint: #20, 144(1%)
minecraft.used.painting: #20, 22(1%)
minecraft.used.andesite: #20, 442(1%)
minecraft.custom.damage_resisted: #20, 1658(1%)
minecraft.used.spruce_trapdoor: #20, 224(1%)
minecraft.dropped.granite: #20, 276(0%)
minecraft.dropped.diamond_boots: #20, 1(1%)
minecraft.used.damaged_anvil: #20, 1(1%)
minecraft.picked_up.crimson_nylium: #20, 43(0%)
minecraft.used.iron_bars: #20, 122(0%)
minecraft.picked_up.shears: #20, 4(0%)
minecraft.used.redstone_block: #20, 38(0%)
minecraft.used.flint_and_steel: #20, 23(0%)
minecraft.crafted.blue_dye: #20, 186(0%)
minecraft.used.oak_fence: #20, 51(0%)
minecraft.mined.sea_lantern: #20, 37(0%)
minecraft.picked_up.crimson_stem: #20, 71(0%)
minecraft.used.dark_oak_sign: #20, 3(0%)
minecraft.mined.polished_andesite_slab: #20, 16(0%)
minecraft.picked_up.soul_soil: #20, 88(0%)
minecraft.used.glass_bottle: #20, 36(0%)
minecraft.picked_up.oak_button: #20, 1(0%)
minecraft.custom.interact_with_blast_furnace: #20, 5(0%)
minecraft.picked_up.nether_gold_ore: #20, 17(0%)
minecraft.used.light_blue_shulker_box: #20, 13(0%)
minecraft.dropped.golden_boots: #20, 1(0%)
minecraft.mined.soul_soil: #20, 77(0%)
minecraft.used.oak_door: #20, 1(0%)
minecraft.crafted.bookshelf: #20, 40(0%)
minecraft.crafted.red_carpet: #20, 36(0%)
minecraft.mined.birch_trapdoor: #20, 2(0%)
minecraft.dropped.name_tag: #20, 1(0%)
minecraft.crafted.acacia_planks: #20, 96(0%)
minecraft.crafted.gold_block: #20, 64(0%)
minecraft.dropped.shears: #20, 1(0%)
minecraft.picked_up.jungle_sign: #20, 1(0%)
minecraft.mined.pumpkin: #20, 13(0%)
minecraft.picked_up.nether_wart: #20, 175(0%)
minecraft.picked_up.splash_potion: #20, 1(0%)
minecraft.crafted.cobblestone_slab: #20, 30(0%)
minecraft.mined.oak_fence_gate: #20, 1(0%)
minecraft.dropped.bucket: #20, 1(0%)
minecraft.picked_up.polished_diorite: #20, 4(0%)
minecraft.used.brown_shulker_box: #20, 3(0%)
minecraft.used.smooth_stone_slab: #20, 137(0%)
minecraft.crafted.oak_button: #20, 1(0%)
minecraft.used.gray_concrete: #20, 142(0%)
minecraft.used.light_gray_carpet: #20, 27(0%)
minecraft.mined.cocoa: #20, 4(0%)
minecraft.picked_up.light_blue_concrete: #20, 10(0%)
minecraft.dropped.iron_ingot: #20, 18(0%)
minecraft.used.gray_shulker_box: #20, 2(0%)
minecraft.dropped.jungle_planks: #20, 1(0%)
minecraft.used.nether_brick_slab: #20, 8(0%)
minecraft.picked_up.gold_nugget: #20, 194(0%)
minecraft.used.cobweb: #20, 1(0%)
minecraft.used.spruce_button: #20, 1(0%)
minecraft.dropped.smooth_stone: #20, 1(0%)
minecraft.picked_up.red_wool: #20, 7(0%)
minecraft.picked_up.white_dye: #20, 3(0%)
minecraft.dropped.sandstone: #20, 4(0%)
minecraft.used.white_stained_glass: #20, 20(0%)
minecraft.dropped.orange_terracotta: #20, 1(0%)
minecraft.crafted.crimson_planks: #20, 12(0%)
minecraft.crafted.lime_dye: #20, 6(0%)
minecraft.picked_up.purple_concrete: #20, 1(0%)
minecraft.used.purple_carpet: #20, 1(0%)
minecraft.used.birch_slab: #20, 2(0%)
minecraft.picked_up.red_stained_glass: #20, 1(0%)
minecraft.crafted.gold_nugget: #20, 36(0%)
minecraft.picked_up.sweet_berries: #20, 8(0%)
minecraft.dropped.rose_bush: #20, 1(0%)
minecraft.picked_up.snowball: #20, 28(0%)
minecraft.crafted.cyan_stained_glass: #20, 8(0%)
minecraft.used.jungle_planks: #20, 1(0%)
minecraft.used.cyan_stained_glass: #20, 6(0%)
minecraft.custom.tune_noteblock: #20, 15(0%)
minecraft.custom.open_chest: #21, 9335(1%)
minecraft.used.crafting_table: #21, 122(1%)
minecraft.mined.chest: #21, 300(1%)
minecraft.custom.deaths: #21, 41(1%)
minecraft.custom.damage_taken: #21, 88832(1%)
minecraft.picked_up.oak_planks: #21, 226(1%)
minecraft.used.chest: #21, 521(1%)
minecraft.picked_up.shulker_box: #21, 858(1%)
minecraft.used.shulker_box: #21, 841(1%)
minecraft.picked_up.chest: #21, 291(1%)
minecraft.mined.shulker_box: #21, 836(1%)
minecraft.used.diamond_pickaxe: #21, 84142(1%)
minecraft.picked_up.stick: #21, 1114(1%)
minecraft.picked_up.iron_leggings: #21, 2(1%)
minecraft.used.diamond_axe: #21, 6233(1%)
minecraft.picked_up.chainmail_leggings: #21, 1(1%)
minecraft.used.stone: #21, 6244(1%)
minecraft.mined.grass_block: #21, 7807(1%)
minecraft.crafted.chest: #21, 460(1%)
minecraft.picked_up.hopper: #21, 96(1%)
minecraft.picked_up.spruce_stairs: #21, 43(1%)
minecraft.crafted.oak_slab: #21, 162(1%)
minecraft.picked_up.quartz: #21, 1113(1%)
minecraft.dropped.andesite: #21, 296(1%)
minecraft.used.anvil: #21, 23(1%)
minecraft.crafted.hopper: #21, 176(1%)
minecraft.picked_up.painting: #21, 20(1%)
minecraft.mined.furnace: #21, 17(0%)
minecraft.crafted.rail: #21, 160(0%)
minecraft.mined.obsidian: #21, 158(0%)
minecraft.used.brewing_stand: #21, 3(0%)
minecraft.picked_up.emerald: #21, 67(0%)
minecraft.picked_up.diamond_chestplate: #21, 1(0%)
minecraft.dropped.wheat_seeds: #21, 374(0%)
minecraft.mined.spruce_slab: #21, 48(0%)
minecraft.mined.netherrack: #21, 7536(0%)
minecraft.picked_up.oak_door: #21, 2(0%)
minecraft.mined.grindstone: #21, 4(0%)
minecraft.crafted.painting: #21, 3(0%)
minecraft.mined.dropper: #21, 7(0%)
minecraft.dropped.diamond: #21, 34(0%)
minecraft.dropped.golden_helmet: #21, 1(0%)
minecraft.picked_up.bell: #21, 2(0%)
minecraft.mined.mossy_cobblestone: #21, 6(0%)
minecraft.crafted.jungle_planks: #21, 780(0%)
minecraft.picked_up.dispenser: #21, 6(0%)
minecraft.dropped.leather_chestplate: #21, 1(0%)
minecraft.used.bow: #21, 251(0%)
minecraft.used.lectern: #21, 15(0%)
minecraft.used.bookshelf: #21, 37(0%)
minecraft.picked_up.light_gray_stained_glass_pane: #21, 29(0%)
minecraft.mined.dispenser: #21, 3(0%)
minecraft.mined.bee_nest: #21, 1(0%)
minecraft.mined.hay_block: #21, 3(0%)
minecraft.crafted.stone_pressure_plate: #21, 5(0%)
minecraft.picked_up.grindstone: #21, 4(0%)
minecraft.used.white_stained_glass_pane: #21, 20(0%)
minecraft.mined.bookshelf: #21, 16(0%)
minecraft.crafted.coarse_dirt: #21, 100(0%)
minecraft.picked_up.iron_boots: #21, 1(0%)
minecraft.picked_up.egg: #21, 27(0%)
minecraft.picked_up.mutton: #21, 7(0%)
minecraft.custom.talked_to_villager: #21, 137(0%)
minecraft.picked_up.birch_trapdoor: #21, 2(0%)
minecraft.used.ender_pearl: #21, 18(0%)
minecraft.used.grindstone: #21, 5(0%)
minecraft.mined.brown_mushroom_block: #21, 62(0%)
minecraft.picked_up.nether_bricks: #21, 44(0%)
minecraft.picked_up.jungle_leaves: #21, 64(0%)
minecraft.crafted.glass_bottle: #21, 33(0%)
minecraft.crafted.yellow_dye: #21, 24(0%)
minecraft.picked_up.melon_seeds: #21, 1(0%)
minecraft.used.white_concrete_powder: #21, 291(0%)
minecraft.crafted.white_stained_glass_pane: #21, 16(0%)
minecraft.used.loom: #21, 1(0%)
minecraft.used.crossbow: #21, 4(0%)
minecraft.crafted.white_concrete_powder: #21, 272(0%)
minecraft.mined.smooth_stone_slab: #21, 22(0%)
minecraft.mined.brown_shulker_box: #21, 3(0%)
minecraft.picked_up.brown_shulker_box: #21, 3(0%)
minecraft.crafted.dark_oak_trapdoor: #21, 8(0%)
minecraft.used.bread: #21, 3(0%)
minecraft.picked_up.gray_shulker_box: #21, 3(0%)
minecraft.mined.end_rod: #21, 9(0%)
minecraft.crafted.orange_dye: #21, 10(0%)
minecraft.mined.gray_shulker_box: #21, 3(0%)
minecraft.crafted.bread: #21, 19(0%)
minecraft.picked_up.jungle_log: #21, 86(0%)
minecraft.dropped.apple: #21, 1(0%)
minecraft.crafted.light_gray_carpet: #21, 27(0%)
minecraft.mined.tnt: #21, 5(0%)
minecraft.used.rose_bush: #21, 2(0%)
minecraft.used.tnt: #21, 32(0%)
minecraft.picked_up.pumpkin: #21, 15(0%)
minecraft.killed.hoglin: #21, 4(0%)
minecraft.used.cooked_porkchop: #21, 6(0%)
