stat, rank, value, (percentage) 
minecraft.used.written_book: #1, 7683(75%)
minecraft.mined.lime_shulker_box: #13, 33(1%)
minecraft.picked_up.lime_shulker_box: #13, 33(1%)
minecraft.used.spruce_pressure_plate: #13, 1(1%)
minecraft.picked_up.redstone_lamp: #13, 5(1%)
minecraft.crafted.quartz_block: #13, 192(1%)
minecraft.picked_up.polished_andesite: #13, 17(1%)
minecraft.crafted.dark_oak_boat: #13, 1(1%)
minecraft.mined.deepslate_brick_slab: #13, 7(1%)
minecraft.mined.spruce_leaves: #13, 440(0%)
minecraft.mined.polished_blackstone: #13, 9(0%)
minecraft.dropped.oak_leaves: #13, 15(0%)
minecraft.picked_up.orange_terracotta: #13, 66(0%)
minecraft.dropped.gold_ingot: #13, 11(0%)
minecraft.mined.crimson_stem: #13, 15(0%)
minecraft.dropped.feather: #13, 2(0%)
minecraft.picked_up.blaze_powder: #13, 1(0%)
minecraft.used.magma_block: #13, 44(0%)
minecraft.used.lectern: #13, 13(0%)
minecraft.picked_up.deepslate_brick_stairs: #13, 4(0%)
minecraft.crafted.red_terracotta: #13, 8(0%)
minecraft.dropped.crimson_roots: #13, 1(0%)
minecraft.used.stripped_dark_oak_log: #13, 3(0%)
minecraft.mined.mossy_stone_bricks: #13, 2(0%)
minecraft.used.red_concrete: #13, 11(0%)
minecraft.used.red_terracotta: #13, 4(0%)
minecraft.mined.stripped_spruce_wood: #13, 1(0%)
minecraft.used.polished_blackstone_slab: #13, 5(0%)
minecraft.dropped.azalea_leaves: #13, 1(0%)
minecraft.used.bricks: #13, 3(0%)
minecraft.picked_up.green_stained_glass: #13, 1(0%)
minecraft.mined.prismarine: #13, 2(0%)
minecraft.crafted.bricks: #13, 3(0%)
minecraft.used.green_stained_glass: #13, 1(0%)
minecraft.picked_up.torch: #14, 3148(4%)
minecraft.mined.redstone_ore: #14, 757(3%)
minecraft.mined.cobblestone: #14, 1073(3%)
minecraft.custom.open_shulker_box: #14, 6856(3%)
minecraft.crafted.diamond_helmet: #14, 2(3%)
minecraft.mined.deepslate_gold_ore: #14, 76(2%)
minecraft.used.dirt: #14, 7017(2%)
minecraft.mined.dark_oak_log: #14, 1324(2%)
minecraft.picked_up.moss_carpet: #14, 520(2%)
minecraft.broken.stone_axe: #14, 1(3%)
minecraft.picked_up.cobbled_deepslate: #14, 5931(2%)
minecraft.picked_up.dispenser: #14, 12(2%)
minecraft.picked_up.spruce_fence: #14, 64(2%)
minecraft.picked_up.ladder: #14, 93(1%)
minecraft.mined.chipped_anvil: #14, 2(2%)
minecraft.picked_up.piston: #14, 47(2%)
minecraft.picked_up.clay_ball: #14, 200(2%)
minecraft.crafted.diamond: #14, 153(2%)
minecraft.picked_up.iron_pickaxe: #14, 3(2%)
minecraft.mined.kelp_plant: #14, 51(1%)
minecraft.picked_up.chipped_anvil: #14, 2(2%)
minecraft.used.birch_sign: #14, 20(1%)
minecraft.picked_up.spruce_door: #14, 6(2%)
minecraft.mined.vine: #14, 168(1%)
minecraft.used.end_rod: #14, 72(1%)
minecraft.dropped.coal: #14, 35(1%)
minecraft.mined.budding_amethyst: #14, 7(1%)
minecraft.crafted.spruce_trapdoor: #14, 144(1%)
minecraft.dropped.iron_helmet: #14, 1(2%)
minecraft.picked_up.purpur_block: #14, 26(1%)
minecraft.mined.azure_bluet: #14, 8(1%)
minecraft.used.potato: #14, 136(1%)
minecraft.used.smooth_basalt: #14, 52(1%)
minecraft.mined.podzol: #14, 79(1%)
minecraft.used.milk_bucket: #14, 2(1%)
minecraft.used.diamond_sword: #14, 4381(1%)
minecraft.mined.azalea_leaves: #14, 404(1%)
minecraft.crafted.charcoal: #14, 8(1%)
minecraft.picked_up.potato: #14, 408(1%)
minecraft.used.lime_shulker_box: #14, 32(1%)
minecraft.dropped.birch_sign: #14, 1(1%)
minecraft.crafted.spruce_sign: #14, 15(0%)
minecraft.dropped.stone_shovel: #14, 1(1%)
minecraft.dropped.grass: #14, 2(1%)
minecraft.picked_up.polished_deepslate_wall: #14, 7(0%)
minecraft.picked_up.purpur_stairs: #14, 1(1%)
minecraft.picked_up.stripped_spruce_log: #14, 16(0%)
minecraft.mined.stripped_spruce_log: #14, 16(0%)
minecraft.mined.purpur_stairs: #14, 1(0%)
minecraft.custom.sprint_one_cm: #15, 34834913(3%)
minecraft.used.rotten_flesh: #14, 1(0%)
minecraft.crafted.gold_block: #14, 26(0%)
minecraft.picked_up.oxidized_copper: #14, 37(0%)
minecraft.mined.jungle_planks: #14, 4(0%)
minecraft.picked_up.polished_blackstone_slab: #14, 2(0%)
minecraft.mined.deepslate_brick_stairs: #14, 2(0%)
minecraft.dropped.spruce_trapdoor: #14, 1(0%)
minecraft.used.jungle_planks: #14, 22(0%)
minecraft.mined.smooth_quartz: #14, 1(0%)
minecraft.used.weathered_copper: #14, 1(0%)
minecraft.picked_up.melon_slice: #14, 26(0%)
minecraft.picked_up.red_concrete: #14, 18(0%)
minecraft.dropped.cod: #14, 3(0%)
minecraft.used.terracotta: #14, 7(0%)
minecraft.mined.polished_blackstone_slab: #14, 1(0%)
minecraft.picked_up.yellow_wool: #14, 3(0%)
minecraft.used.polished_blackstone_stairs: #14, 4(0%)
minecraft.picked_up.smooth_quartz: #14, 1(0%)
minecraft.picked_up.dark_oak_leaves: #14, 3(0%)
minecraft.picked_up.green_wool: #14, 2(0%)
minecraft.picked_up.cookie: #14, 1(0%)
minecraft.picked_up.gold_nugget: #14, 82(0%)
minecraft.killed.drowned: #14, 16(0%)
minecraft.used.ladder: #15, 157(3%)
minecraft.mined.spruce_log: #15, 2635(2%)
minecraft.used.iron_hoe: #15, 175(3%)
minecraft.used.stone_pickaxe: #15, 245(2%)
minecraft.picked_up.spruce_log: #15, 2625(2%)
minecraft.mined.deepslate: #15, 7227(2%)
minecraft.picked_up.diamond_ore: #15, 41(2%)
minecraft.mined.dispenser: #15, 12(2%)
minecraft.picked_up.dark_oak_log: #15, 1343(2%)
minecraft.mined.lantern: #15, 12(2%)
minecraft.used.coal_ore: #15, 367(2%)
minecraft.picked_up.flowering_azalea: #15, 88(2%)
minecraft.crafted.ladder: #15, 153(2%)
minecraft.crafted.birch_planks: #15, 1469(2%)
minecraft.mined.soul_sand: #15, 170(2%)
minecraft.picked_up.apple: #15, 84(2%)
minecraft.crafted.spruce_door: #15, 9(2%)
minecraft.mined.deepslate_tile_slab: #15, 73(2%)
minecraft.mined.dark_oak_sign: #15, 1(2%)
minecraft.crafted.lapis_block: #15, 70(2%)
minecraft.mined.fire: #15, 103(1%)
minecraft.used.spruce_log: #15, 198(2%)
minecraft.picked_up.dragon_head: #15, 2(2%)
minecraft.used.sand: #15, 1576(1%)
minecraft.used.spruce_trapdoor: #15, 149(1%)
minecraft.mined.chain: #15, 15(1%)
minecraft.picked_up.deepslate_coal_ore: #15, 47(1%)
minecraft.picked_up.potion: #15, 10(1%)
minecraft.crafted.deepslate_brick_stairs: #15, 10(1%)
minecraft.crafted.shulker_box: #15, 41(1%)
minecraft.picked_up.smooth_stone: #15, 62(1%)
minecraft.picked_up.azalea_leaves: #15, 392(1%)
minecraft.picked_up.deepslate_iron_ore: #15, 22(1%)
minecraft.crafted.spruce_pressure_plate: #15, 1(1%)
minecraft.mined.end_stone_bricks: #15, 6(1%)
minecraft.crafted.polished_granite: #15, 36(1%)
minecraft.used.map: #15, 2(1%)
minecraft.picked_up.yellow_bed: #15, 2(1%)
minecraft.dropped.golden_sword: #15, 1(1%)
minecraft.picked_up.trident: #15, 1(1%)
minecraft.mined.lightning_rod: #15, 4(1%)
minecraft.mined.polished_basalt: #15, 10(1%)
minecraft.crafted.birch_slab: #15, 48(1%)
minecraft.mined.white_concrete: #15, 271(1%)
minecraft.picked_up.deepslate_brick_slab: #15, 10(1%)
minecraft.custom.mob_kills: #15, 13969(0%)
minecraft.picked_up.painting: #15, 17(0%)
minecraft.picked_up.crossbow: #15, 1(0%)
minecraft.picked_up.podzol: #15, 25(0%)
minecraft.picked_up.shulker_shell: #15, 41(0%)
minecraft.used.white_concrete_powder: #15, 410(0%)
minecraft.mined.polished_deepslate_wall: #15, 3(0%)
minecraft.crafted.birch_boat: #15, 1(0%)
minecraft.killed.pillager: #15, 10(0%)
minecraft.crafted.polished_deepslate_wall: #15, 6(0%)
minecraft.crafted.netherite_ingot: #15, 1(0%)
minecraft.crafted.lime_terracotta: #15, 8(0%)
minecraft.picked_up.stripped_dark_oak_log: #15, 10(0%)
minecraft.picked_up.glass_bottle: #15, 6(0%)
minecraft.used.deepslate_brick_wall: #15, 5(0%)
minecraft.mined.infested_stone: #15, 1(0%)
minecraft.mined.stripped_dark_oak_log: #15, 7(0%)
minecraft.picked_up.nether_gold_ore: #15, 3(0%)
minecraft.picked_up.acacia_planks: #15, 3(0%)
minecraft.picked_up.light_gray_concrete_powder: #15, 2(0%)
minecraft.used.gray_wool: #15, 7(0%)
minecraft.dropped.pumpkin_seeds: #15, 2(0%)
minecraft.crafted.cyan_terracotta: #15, 24(0%)
minecraft.used.polished_blackstone: #15, 7(0%)
minecraft.crafted.slime_block: #15, 7(0%)
minecraft.used.oxidized_copper: #15, 2(0%)
minecraft.crafted.glass_pane: #15, 16(0%)
minecraft.mined.torch: #16, 622(3%)
minecraft.killed.magma_cube: #16, 240(3%)
minecraft.mined.deepslate_iron_ore: #16, 222(2%)
minecraft.crafted.iron_hoe: #16, 1(3%)
minecraft.custom.interact_with_beacon: #16, 11(2%)
minecraft.crafted.stick: #16, 5116(1%)
minecraft.crafted.white_bed: #16, 7(2%)
minecraft.killed.squid: #16, 42(2%)
minecraft.picked_up.iron_ore: #16, 361(1%)
minecraft.picked_up.blackstone: #16, 696(1%)
minecraft.mined.player_head: #16, 5(1%)
minecraft.picked_up.player_head: #16, 117(1%)
minecraft.used.diamond_leggings: #16, 1(2%)
minecraft.crafted.writable_book: #16, 3(1%)
minecraft.dropped.elytra: #16, 2(2%)
minecraft.used.cobbled_deepslate: #16, 304(1%)
minecraft.used.writable_book: #16, 18(1%)
minecraft.used.diamond_ore: #16, 20(1%)
minecraft.dropped.string: #16, 54(1%)
minecraft.used.deepslate_tile_slab: #16, 297(1%)
minecraft.dropped.diamond_leggings: #16, 1(1%)
minecraft.picked_up.dark_oak_sapling: #16, 57(1%)
minecraft.mined.cave_vines: #16, 5(1%)
minecraft.mined.white_wool: #16, 13(1%)
minecraft.used.copper_ore: #16, 57(1%)
minecraft.dropped.iron_shovel: #16, 1(1%)
minecraft.dropped.rail: #16, 5(1%)
minecraft.picked_up.white_concrete: #16, 270(1%)
minecraft.picked_up.feather: #16, 10(1%)
minecraft.killed.hoglin: #16, 1(1%)
minecraft.picked_up.gold_ingot: #16, 19(1%)
minecraft.mined.stone_brick_wall: #16, 2(1%)
minecraft.picked_up.bone_meal: #16, 493(0%)
minecraft.mined.nether_gold_ore: #16, 14(0%)
minecraft.picked_up.polished_basalt: #16, 10(1%)
minecraft.picked_up.sweet_berries: #16, 16(0%)
minecraft.mined.terracotta: #16, 672(0%)
minecraft.dropped.bone: #16, 120(0%)
minecraft.mined.jungle_log: #16, 121(0%)
minecraft.picked_up.lightning_rod: #16, 4(0%)
minecraft.picked_up.terracotta: #16, 667(0%)
minecraft.crafted.smooth_stone: #16, 65(0%)
minecraft.dropped.lever: #16, 1(0%)
minecraft.picked_up.ancient_debris: #16, 5(0%)
minecraft.picked_up.jungle_log: #16, 121(0%)
minecraft.used.elytra: #16, 1(1%)
minecraft.used.white_concrete: #16, 230(0%)
minecraft.picked_up.lily_pad: #16, 7(0%)
minecraft.crafted.white_concrete_powder: #16, 504(0%)
minecraft.used.dark_oak_sapling: #16, 16(0%)
minecraft.mined.lily_of_the_valley: #16, 1(0%)
minecraft.crafted.deepslate_tile_slab: #16, 24(0%)
minecraft.mined.cave_vines_plant: #16, 2(0%)
minecraft.mined.copper_block: #16, 7(0%)
minecraft.used.white_dye: #16, 2(0%)
minecraft.dropped.egg: #16, 9(0%)
minecraft.picked_up.jungle_sapling: #16, 7(0%)
minecraft.picked_up.yellow_concrete: #16, 8(0%)
minecraft.picked_up.crimson_stem: #16, 15(0%)
minecraft.killed.shulker: #16, 8(0%)
minecraft.used.diamond_block: #16, 3(0%)
minecraft.mined.yellow_concrete: #16, 8(0%)
minecraft.picked_up.jungle_planks: #16, 4(0%)
minecraft.mined.cyan_terracotta: #16, 2(0%)
minecraft.mined.warped_wart_block: #16, 13(0%)
minecraft.used.gray_carpet: #16, 3(0%)
minecraft.picked_up.clay: #16, 2(0%)
minecraft.crafted.gray_carpet: #16, 3(0%)
minecraft.picked_up.cyan_terracotta: #16, 2(0%)
minecraft.dropped.sugar_cane: #16, 2(0%)
minecraft.used.soul_soil: #16, 2(0%)
minecraft.used.cyan_terracotta: #16, 11(0%)
minecraft.used.polished_blackstone_button: #16, 1(0%)
minecraft.used.smooth_quartz: #16, 1(0%)
minecraft.picked_up.big_dripleaf: #16, 1(0%)
minecraft.picked_up.ice: #16, 1(0%)
minecraft.crafted.wooden_pickaxe: #17, 1(3%)
minecraft.picked_up.redstone: #17, 3807(3%)
minecraft.custom.sleep_in_bed: #17, 397(3%)
minecraft.crafted.crafting_table: #17, 33(2%)
minecraft.custom.damage_taken: #17, 77963(1%)
minecraft.mined.wall_torch: #17, 186(2%)
minecraft.crafted.diamond_boots: #17, 2(2%)
minecraft.crafted.redstone_block: #17, 371(2%)
minecraft.custom.open_barrel: #17, 1056(2%)
minecraft.used.furnace: #17, 45(2%)
minecraft.picked_up.coal_ore: #17, 634(2%)
minecraft.picked_up.quartz: #17, 858(2%)
minecraft.mined.moss_block: #17, 669(1%)
minecraft.used.shears: #17, 1463(1%)
minecraft.dropped.redstone: #17, 54(1%)
minecraft.mined.anvil: #17, 4(1%)
minecraft.picked_up.azalea: #17, 147(1%)
minecraft.used.brewing_stand: #17, 4(1%)
minecraft.dropped.golden_carrot: #17, 70(1%)
minecraft.crafted.stone_sword: #17, 1(1%)
minecraft.broken.shears: #17, 4(1%)
minecraft.picked_up.ink_sac: #17, 133(1%)
minecraft.mined.oak_fence: #17, 30(1%)
minecraft.used.anvil: #17, 12(1%)
minecraft.picked_up.cactus: #17, 193(1%)
minecraft.used.piston: #17, 47(1%)
minecraft.mined.birch_slab: #17, 8(1%)
minecraft.killed.wandering_trader: #17, 1(1%)
minecraft.mined.clay: #17, 56(1%)
minecraft.dropped.iron_leggings: #17, 1(1%)
minecraft.picked_up.chain: #17, 22(1%)
minecraft.picked_up.stone_sword: #17, 4(1%)
minecraft.used.deepslate_tiles: #17, 294(1%)
minecraft.custom.damage_dealt: #17, 240245(1%)
minecraft.crafted.anvil: #17, 8(1%)
minecraft.used.egg: #17, 30(1%)
minecraft.crafted.lectern: #17, 2(1%)
minecraft.picked_up.shears: #17, 3(1%)
minecraft.mined.purpur_block: #17, 12(1%)
minecraft.used.moss_block: #17, 288(0%)
minecraft.mined.white_carpet: #17, 4(1%)
minecraft.custom.horse_one_cm: #17, 515307(0%)
minecraft.picked_up.chicken: #17, 6(0%)
minecraft.used.nether_wart: #17, 27(0%)
minecraft.mined.spruce_trapdoor: #17, 13(0%)
minecraft.picked_up.melon_seeds: #17, 1(0%)
minecraft.dropped.potion: #17, 2(0%)
minecraft.picked_up.purpur_pillar: #17, 2(0%)
minecraft.mined.dark_oak_leaves: #17, 59(0%)
minecraft.crafted.composter: #17, 5(0%)
minecraft.mined.birch_leaves: #17, 138(0%)
minecraft.dropped.stone_sword: #17, 2(0%)
minecraft.mined.spruce_fence_gate: #17, 2(0%)
minecraft.killed.witch: #17, 2(0%)
minecraft.used.calcite: #17, 33(0%)
minecraft.used.deepslate_brick_slab: #17, 16(0%)
minecraft.used.lightning_rod: #17, 4(0%)
minecraft.used.shroomlight: #17, 9(0%)
minecraft.dropped.basalt: #17, 12(0%)
minecraft.mined.weathered_copper: #17, 1(0%)
minecraft.picked_up.weathered_copper: #17, 1(0%)
minecraft.used.cobbled_deepslate_wall: #17, 2(0%)
minecraft.crafted.deepslate_tiles: #17, 5(0%)
minecraft.used.packed_ice: #17, 4(0%)
minecraft.dropped.glass_bottle: #17, 4(0%)
minecraft.used.copper_block: #17, 6(0%)
minecraft.crafted.jungle_planks: #17, 20(0%)
minecraft.mined.oxidized_copper: #17, 1(0%)
minecraft.mined.ice: #17, 1(0%)
minecraft.mined.deepslate_redstone_ore: #18, 268(3%)
minecraft.custom.boat_one_cm: #18, 2282424(2%)
minecraft.picked_up.coal: #18, 3783(2%)
minecraft.picked_up.leather_leggings: #18, 4(1%)
minecraft.mined.deepslate_diamond_ore: #18, 34(1%)
minecraft.used.bow: #18, 526(1%)
minecraft.mined.nether_quartz_ore: #18, 416(1%)
minecraft.crafted.furnace: #18, 33(1%)
minecraft.picked_up.golden_carrot: #18, 257(1%)
minecraft.picked_up.chainmail_chestplate: #18, 1(1%)
minecraft.picked_up.gravel: #18, 2289(1%)
minecraft.picked_up.iron_shovel: #18, 2(1%)
minecraft.used.soul_sand: #18, 50(1%)
minecraft.killed.trader_llama: #18, 2(1%)
minecraft.picked_up.phantom_membrane: #18, 8(1%)
minecraft.picked_up.anvil: #18, 4(1%)
minecraft.killed_by.zombie: #18, 1(1%)
minecraft.crafted.chain: #18, 67(1%)
minecraft.picked_up.diamond_chestplate: #18, 1(1%)
minecraft.dropped.flint: #18, 18(1%)
minecraft.used.redstone_lamp: #18, 10(0%)
minecraft.mined.nether_wart: #18, 27(0%)
minecraft.picked_up.white_carpet: #18, 5(1%)
minecraft.mined.composter: #18, 3(0%)
minecraft.used.birch_boat: #18, 1(0%)
minecraft.picked_up.iron_axe: #18, 1(0%)
minecraft.used.composter: #18, 7(0%)
minecraft.mined.bone_block: #18, 10(0%)
minecraft.crafted.redstone_lamp: #18, 12(0%)
minecraft.crafted.lead: #18, 2(0%)
minecraft.picked_up.nether_wart: #18, 76(0%)
minecraft.mined.magma_block: #18, 60(0%)
minecraft.picked_up.magma_block: #18, 58(0%)
minecraft.crafted.polished_andesite: #18, 32(0%)
minecraft.used.white_carpet: #18, 7(0%)
minecraft.killed.chicken: #18, 3(0%)
minecraft.dropped.apple: #18, 2(0%)
minecraft.picked_up.spruce_fence_gate: #18, 2(0%)
minecraft.dropped.cooked_beef: #18, 3(0%)
minecraft.crafted.spruce_boat: #18, 1(0%)
minecraft.custom.fill_cauldron: #18, 1(0%)
minecraft.picked_up.coarse_dirt: #18, 17(0%)
minecraft.used.string: #18, 26(0%)
minecraft.used.polished_andesite: #18, 10(0%)
minecraft.custom.interact_with_blast_furnace: #18, 3(0%)
minecraft.mined.ancient_debris: #18, 1(0%)
minecraft.picked_up.polished_granite: #18, 1(0%)
minecraft.used.deepslate_brick_stairs: #18, 6(0%)
minecraft.picked_up.white_concrete_powder: #18, 8(0%)
minecraft.mined.nether_sprouts: #18, 1(0%)
minecraft.dropped.leather: #18, 1(0%)
minecraft.dropped.bone_meal: #18, 64(0%)
minecraft.mined.jungle_leaves: #18, 9(0%)
minecraft.mined.soul_soil: #18, 3(0%)
minecraft.picked_up.soul_soil: #18, 2(0%)
minecraft.dropped.bread: #18, 1(0%)
minecraft.used.black_wool: #18, 1(0%)
minecraft.custom.walk_under_water_one_cm: #19, 1173079(1%)
minecraft.custom.interact_with_furnace: #19, 767(2%)
minecraft.used.cobblestone: #19, 1997(2%)
minecraft.mined.deepslate_lapis_ore: #19, 29(2%)
minecraft.custom.interact_with_anvil: #19, 87(2%)
minecraft.mined.coal_ore: #19, 2322(2%)
minecraft.picked_up.lapis_lazuli: #19, 887(2%)
minecraft.picked_up.water_bucket: #19, 7(2%)
minecraft.mined.shulker_box: #19, 419(2%)
minecraft.picked_up.shulker_box: #19, 432(2%)
minecraft.custom.drop: #19, 1516(2%)
minecraft.used.shulker_box: #19, 415(2%)
minecraft.mined.gold_ore: #19, 162(1%)
minecraft.picked_up.raw_gold: #19, 292(1%)
minecraft.picked_up.oak_fence: #19, 50(1%)
minecraft.picked_up.bow: #19, 27(1%)
minecraft.picked_up.leather_boots: #19, 4(1%)
minecraft.mined.gravel: #19, 2270(1%)
minecraft.mined.oak_wall_sign: #19, 3(1%)
minecraft.mined.furnace: #19, 13(1%)
minecraft.mined.lilac: #19, 2(1%)
minecraft.dropped.shulker_box: #19, 3(1%)
minecraft.picked_up.moss_block: #19, 667(1%)
minecraft.crafted.coal: #19, 531(1%)
minecraft.dropped.crafting_table: #19, 1(1%)
minecraft.picked_up.copper_ore: #19, 83(1%)
minecraft.dropped.leather_leggings: #19, 2(1%)
minecraft.picked_up.glass: #19, 192(1%)
minecraft.picked_up.bone: #19, 281(1%)
minecraft.custom.aviate_one_cm: #19, 41139969(1%)
minecraft.used.potion: #19, 5(1%)
minecraft.dropped.sand: #19, 64(1%)
minecraft.picked_up.iron_boots: #19, 2(1%)
minecraft.used.firework_rocket: #19, 1381(1%)
minecraft.used.lantern: #19, 24(1%)
minecraft.killed.phantom: #19, 6(1%)
minecraft.picked_up.kelp: #19, 199(0%)
minecraft.picked_up.shield: #19, 1(1%)
minecraft.killed.husk: #19, 1(1%)
minecraft.used.ender_pearl: #19, 35(0%)
minecraft.crafted.glass: #19, 1096(0%)
minecraft.picked_up.glowstone: #19, 28(0%)
minecraft.picked_up.composter: #19, 3(0%)
minecraft.crafted.copper_block: #19, 92(0%)
minecraft.picked_up.lantern: #19, 12(0%)
minecraft.dropped.leather_boots: #19, 1(0%)
minecraft.dropped.iron_boots: #19, 1(0%)
minecraft.mined.spruce_sapling: #19, 1(0%)
minecraft.picked_up.bone_block: #19, 20(0%)
minecraft.picked_up.nether_quartz_ore: #19, 26(0%)
minecraft.picked_up.spruce_trapdoor: #19, 14(0%)
minecraft.picked_up.poisonous_potato: #19, 1(0%)
minecraft.crafted.coarse_dirt: #19, 52(0%)
minecraft.crafted.acacia_planks: #19, 52(0%)
minecraft.used.blackstone: #19, 22(0%)
minecraft.used.polished_deepslate_wall: #19, 5(0%)
minecraft.crafted.deepslate_bricks: #19, 12(0%)
minecraft.mined.gold_block: #19, 1(0%)
minecraft.picked_up.nether_bricks: #19, 4(0%)
minecraft.picked_up.black_wool: #19, 1(0%)
minecraft.mined.warped_roots: #19, 1(0%)
minecraft.picked_up.birch_leaves: #19, 5(0%)
minecraft.mined.slime_block: #19, 1(0%)
minecraft.dropped.potato: #19, 2(0%)
minecraft.crafted.air: #19, 0(0%)
minecraft.custom.leave_game: #20, 289(2%)
minecraft.used.torch: #20, 3389(2%)
minecraft.used.water_bucket: #20, 417(2%)
minecraft.mined.lapis_ore: #20, 69(2%)
minecraft.picked_up.cobblestone: #20, 10930(1%)
minecraft.crafted.oak_planks: #20, 2540(1%)
minecraft.mined.diorite: #20, 2156(1%)
minecraft.mined.iron_ore: #20, 1066(1%)
minecraft.picked_up.stone: #20, 19693(1%)
minecraft.custom.swim_one_cm: #20, 565865(1%)
minecraft.picked_up.sand: #20, 7144(1%)
minecraft.mined.tuff: #20, 358(1%)
minecraft.mined.cobbled_deepslate: #20, 56(1%)
minecraft.picked_up.leather_chestplate: #20, 3(1%)
minecraft.custom.interact_with_stonecutter: #20, 49(1%)
minecraft.picked_up.furnace: #20, 13(1%)
minecraft.picked_up.raw_copper: #20, 895(1%)
minecraft.picked_up.gold_ore: #20, 24(1%)
minecraft.crafted.bow: #20, 10(1%)
minecraft.mined.glowstone: #20, 30(1%)
minecraft.mined.observer: #20, 13(1%)
minecraft.mined.tall_seagrass: #20, 14(0%)
minecraft.picked_up.observer: #20, 13(0%)
minecraft.mined.farmland: #20, 9(0%)
minecraft.crafted.scaffolding: #20, 60(0%)
minecraft.used.oak_trapdoor: #20, 13(0%)
minecraft.picked_up.flower_pot: #20, 2(0%)
minecraft.dropped.paper: #20, 8(0%)
minecraft.crafted.lantern: #20, 15(0%)
minecraft.picked_up.shroomlight: #20, 11(0%)
minecraft.dropped.cobbled_deepslate: #20, 15(0%)
minecraft.used.sugar_cane: #20, 22(0%)
minecraft.mined.tripwire: #20, 4(0%)
minecraft.mined.calcite: #20, 52(0%)
minecraft.crafted.oak_fence: #20, 6(0%)
minecraft.dropped.rotten_flesh: #20, 119(0%)
minecraft.used.coarse_dirt: #20, 41(0%)
minecraft.used.glowstone: #20, 6(0%)
minecraft.used.grass_block: #20, 133(0%)
minecraft.crafted.white_carpet: #20, 3(0%)
minecraft.dropped.firework_rocket: #20, 5(0%)
minecraft.used.slime_block: #20, 2(0%)
minecraft.picked_up.copper_ingot: #20, 2(0%)
minecraft.custom.play_time: #21, 16105755(2%)
minecraft.custom.total_world_time: #21, 16105755(2%)
minecraft.crafted.diamond_axe: #21, 2(2%)
minecraft.picked_up.raw_iron: #21, 1636(1%)
minecraft.mined.andesite: #21, 2182(1%)
minecraft.mined.granite: #21, 1950(1%)
minecraft.crafted.shield: #21, 1(1%)
minecraft.crafted.stone_pickaxe: #21, 2(1%)
minecraft.picked_up.granite: #21, 1590(1%)
minecraft.mined.rose_bush: #21, 2(1%)
minecraft.used.white_bed: #21, 23(1%)
minecraft.used.dispenser: #21, 17(1%)
minecraft.picked_up.white_bed: #21, 18(1%)
minecraft.mined.white_bed: #21, 17(1%)
minecraft.picked_up.tuff: #21, 289(1%)
minecraft.used.chain: #21, 53(1%)
minecraft.mined.redstone_wire: #21, 33(1%)
minecraft.mined.spruce_wall_sign: #21, 2(1%)
minecraft.picked_up.poppy: #21, 56(1%)
minecraft.custom.inspect_dispenser: #21, 33(0%)
minecraft.picked_up.glow_item_frame: #21, 1(1%)
minecraft.picked_up.egg: #21, 31(0%)
minecraft.mined.player_wall_head: #21, 1(1%)
minecraft.crafted.bucket: #21, 21(0%)
minecraft.mined.kelp: #21, 17(0%)
minecraft.custom.interact_with_smithing_table: #21, 2(1%)
minecraft.picked_up.glow_ink_sac: #21, 19(0%)
minecraft.mined.shroomlight: #21, 11(0%)
minecraft.crafted.dispenser: #21, 6(0%)
minecraft.used.redstone_block: #21, 11(0%)
minecraft.mined.sand: #21, 2190(0%)
minecraft.crafted.iron_nugget: #21, 296(0%)
minecraft.picked_up.rotten_flesh: #21, 273(0%)
minecraft.picked_up.spruce_sign: #21, 4(0%)
minecraft.mined.oak_trapdoor: #21, 4(0%)
minecraft.dropped.dandelion: #21, 2(0%)
minecraft.killed.bat: #21, 1(0%)
minecraft.crafted.lapis_lazuli: #21, 36(0%)
minecraft.crafted.oak_trapdoor: #21, 10(0%)
minecraft.picked_up.lapis_ore: #21, 4(0%)
minecraft.picked_up.oak_trapdoor: #21, 4(0%)
minecraft.dropped.bow: #21, 4(0%)
minecraft.dropped.wheat_seeds: #21, 166(0%)
minecraft.dropped.netherrack: #21, 371(0%)
minecraft.picked_up.paper: #21, 11(0%)
minecraft.crafted.hopper: #21, 23(0%)
minecraft.used.spruce_boat: #21, 1(0%)
minecraft.crafted.spruce_fence_gate: #21, 4(0%)
minecraft.custom.pot_flower: #21, 1(0%)
minecraft.picked_up.calcite: #21, 53(0%)
minecraft.used.oak_fence: #21, 6(0%)
minecraft.crafted.gold_ingot: #21, 247(0%)
minecraft.used.flower_pot: #21, 1(0%)
minecraft.picked_up.grass_block: #21, 194(0%)
minecraft.dropped.moss_carpet: #21, 1(0%)
minecraft.mined.polished_andesite: #21, 1(0%)
minecraft.crafted.moss_carpet: #21, 6(0%)
minecraft.picked_up.gold_block: #21, 1(0%)
minecraft.picked_up.glow_lichen: #21, 5(0%)
minecraft.picked_up.slime_block: #21, 1(0%)
minecraft.crafted.brick: #21, 12(0%)
minecraft.dropped.carrot: #21, 1(0%)
minecraft.used.glow_lichen: #21, 1(0%)
minecraft.custom.jump: #22, 72292(2%)
minecraft.custom.interact_with_crafting_table: #22, 822(2%)
minecraft.mined.stone: #22, 34661(1%)
minecraft.picked_up.diorite: #22, 1760(1%)
